id,attr_time,attr_lat,attr_lng
1,1436977899000,49.44873,8.9001847
2,1436977903000,49.44872974,8.90018381
3,1436977917000,49.44873127,8.90018329
4,1436977924000,49.44873376,8.90018412
5,1436977935000,49.44873615,8.90017755
6,1436977945000,49.44873665,8.90018027
7,1436977952483,49.4439032,8.9007554
8,1436977967000,49.44875313,8.90011486
9,1436977971000,49.44875316,8.90011481
10,1436977984000,49.44875813,8.90009446
11,1436977993000,49.44876134,8.90008105
12,1436978003000,49.44875969,8.90007439
13,1436978012000,49.44876235,8.90006358
14,1436978022000,49.44876528,8.90005978
15,1436978033000,49.44858285,8.89975767
16,1436978045000,49.44872163,8.89923353
17,1436978053000,49.44876831,8.89919054
18,1436978065000,49.44882673,8.89909248
19,1436978074000,49.44889713,8.89908508
20,1436978086000,49.44891915,8.89902074
21,1436978094000,49.44887444,8.89886899
22,1436978105000,49.448721,8.89878641
23,1436978115000,49.44863982,8.89868603
24,1436978125000,49.44866723,8.89855959
25,1436978137000,49.44863158,8.89855946
26,1436978149000,49.4486679,8.89846655
27,1436978158000,49.44871081,8.8983832
28,1436978168000,49.44873611,8.8983528
29,1436978177000,49.44930718,8.8981923
30,1436978190000,49.44934533,8.89830079
31,1436978197000,49.44909195,8.89836784
32,1436978208000,49.44932285,8.89852207
33,1436978217000,49.44923046,8.89847595
34,1436978229000,49.44956795,8.89859803
35,1436978237000,49.4492137,8.89841644
36,1436978247000,49.44921279,8.89835736
37,1436978258000,49.44921625,8.89834071
38,1436978268000,49.44924205,8.89830136
39,1436978278000,49.44924034,8.89834213
40,1436978289000,49.44928864,8.8983504
41,1436978300000,49.44932252,8.89835078
42,1436978311000,49.44932287,8.89835084
43,1436978330000,49.44936149,8.89834919
44,1436978338693,49.4439032,8.9007554
45,1436978359111,49.4439032,8.9007554
46,1436978379000,49.44939122,8.89834779
47,1436978384000,49.44939122,8.89834779
48,1436978405000,49.44953722,8.89827672
49,1436978420169,49.4439032,8.9007554
50,1436978449000,49.44980794,8.89810039
51,1436978454000,49.44978239,8.89807427
52,1436978465000,49.44992261,8.89757415
53,1436978474000,49.44986228,8.89814901
