id,attr_time,attr_lat,attr_lng
1,1436185181000,49.44960291,8.89846343
2,1436185209000,49.44960525,8.89846211
3,1436185213000,49.44960709,8.89846165
4,1436185222000,49.44962406,8.89846271
5,1436185276000,49.44966261,8.89847055
6,1436185290000,49.44966494,8.89847083
7,1436185295000,49.4496699,8.89847865
8,1436185307000,49.4496694,8.89847479
9,1436185315000,49.44966368,8.8984704
10,1436185326000,49.44952767,8.89835984
11,1436185336000,49.44949703,8.89835518
12,1436185346000,49.44943301,8.8983887
13,1436185356000,49.4494383,8.89835338
14,1436185367000,49.44939841,8.89818018
15,1436185378000,49.44926908,8.89818819
16,1436185389000,49.44918587,8.89839332
17,1436185400000,49.44916166,8.89872409
18,1436185409000,49.44913751,8.89874672
19,1436185419000,49.44903077,8.89864706
20,1436185438000,49.44880853,8.89872569
21,1436185460000,49.44865802,8.89827193
22,1436185470000,49.44862946,8.89823667
23,1436185479000,49.4486599,8.89828396
24,1436185490000,49.44879941,8.89860477
25,1436185500000,49.44881802,8.89857854
26,1436185511000,49.44882103,8.89857908
27,1436185520000,49.4488245,8.89860334
28,1436185531000,49.44883598,8.89863449
29,1436185541000,49.44885429,8.89866461
30,1436185551000,49.44886392,8.89869717
31,1436185561000,49.44887282,8.89872567
32,1436185571000,49.44888899,8.89878127
33,1436185581000,49.44889404,8.89880895
34,1436185592000,49.44889483,8.89882667
35,1436185605000,49.44893595,8.89896284
36,1436185612000,49.44902642,8.89901977
37,1436185624000,49.44903059,8.89907117
38,1436185635000,49.44901547,8.89911382
39,1436185648000,49.44898158,8.89915548
40,1436185653000,49.44897846,8.8991557
41,1436185665000,49.44894024,8.89937284
42,1436185675000,49.44886993,8.89959642
43,1436185686000,49.44880879,8.89985243
44,1436185696000,49.44877252,8.90002637
45,1436185718000,49.44893355,8.90021166
