id,attr_time,attr_db
1,1436977877409,37.9782807848906
2,1436977878146,37.7810326695103
3,1436977878911,61.8693442015312
4,1436977879654,59.8875613947085
5,1436977880374,48.4053290898499
6,1436977881121,63.7208879497148
7,1436977881994,35.8382342545091
8,1436977882599,38.3463727586637
9,1436977883279,63.8765109607626
10,1436977884012,37.7480691120276
11,1436977884774,49.7295077988496
12,1436977885508,45.9202616731831
13,1436977886250,56.7660522489665
14,1436977886986,53.6433456902069
15,1436977887585,45.3760254402183
16,1436977888275,61.2350491166102
17,1436977889014,61.0971737937654
18,1436977889747,60.4986050051198
19,1436977890479,68.0091087230998
20,1436977891216,62.4998220047607
21,1436977891957,53.2801874540569
22,1436977892652,46.5182815470399
23,1436977893311,56.0583500680225
24,1436977894040,61.5457167916698
25,1436977894817,62.9670608959931
26,1436977895549,56.2869959679661
27,1436977896264,49.7015596281352
28,1436977896975,57.8039220890356
29,1436977897733,60.5932571439291
30,1436977898454,56.3828659222251
31,1436977899189,47.3924963858542
32,1436977899907,47.1312585091207
33,1436977900575,41.5654107643954
34,1436977901206,41.6411459232227
35,1436977901935,66.8714605945489
36,1436977902634,56.2430668383956
37,1436977903299,48.663945022904
38,1436977904024,45.5135875602575
39,1436977904765,54.1895226319338
40,1436977905501,56.4498514430244
41,1436977906209,46.3707388738183
42,1436977906955,35.861382917403
43,1436977907680,42.3594573982746
44,1436977908404,45.2867434213153
45,1436977909156,43.3596237692575
46,1436977909876,45.6309837285867
47,1436977910616,48.2434531825645
48,1436977911353,43.6572841054271
49,1436977912082,43.5136187073255
50,1436977912798,42.7723845944918
51,1436977913478,50.2302518338808
52,1436977914043,66.2781792666403
53,1436977914773,47.8619414639437
54,1436977915448,46.7767274541465
55,1436977916131,66.5520726090456
56,1436977916901,41.0020982849177
57,1436977917620,65.7360501725507
58,1436977918300,68.1765041671878
59,1436977919046,51.9940785358637
60,1436977919655,64.5620789190753
61,1436977920340,63.5785717349351
62,1436977921025,48.7546881886642
63,1436977921697,56.9478751649647
64,1436977922417,61.6965413122016
65,1436977923130,45.3287906078748
66,1436977923835,52.9941661427958
67,1436977924542,46.9306034692932
68,1436977925226,46.4781199421209
69,1436977925953,47.9054491764256
70,1436977926682,43.6253316223276
71,1436977927399,60.6561919707737
72,1436977928138,42.223659127485
73,1436977928897,45.5593032408364
74,1436977929659,42.6740672034382
75,1436977930399,44.4549399680378
76,1436977931145,44.6933549671628
77,1436977931825,50.1238792724139
78,1436977932554,35.2248610429635
79,1436977933304,46.3610574899281
80,1436977933961,41.7801787029193
81,1436977934626,40.185526349854
82,1436977935360,38.4168344278285
83,1436977936092,44.2942233012768
84,1436977936816,43.2277098857106
85,1436977937559,42.8357155203554
86,1436977938284,36.643401870793
87,1436977939037,45.0518278714906
88,1436977939765,54.352043835082
89,1436977940459,62.4374238325848
90,1436977941183,56.4693207535074
91,1436977941923,43.4339094357281
92,1436977942665,58.5717573156854
93,1436977943399,48.9760680951111
94,1436977944096,47.4894689801398
95,1436977944781,55.4312507568039
96,1436977945527,51.5168721540294
97,1436977946248,39.7947010554237
98,1436977946955,47.6341464527196
