id,attr_time,attr_db
1,1436977877623,65.6656421173232
2,1436977878305,45.1129893302675
3,1436977878990,35.8110974677339
4,1436977879715,36.2297840543261
5,1436977880531,36.8878622901847
6,1436977881273,35.5699309605023
7,1436977881988,38.5843891143802
8,1436977882662,42.367281448926
9,1436977883382,42.6942686286807
10,1436977884121,65.7611919326322
11,1436977884794,49.4679374146536
12,1436977885540,37.6970342290689
13,1436977886270,55.0511644612144
14,1436977886982,56.874568247459
15,1436977887707,57.7561491121838
16,1436977888474,70.7790598871102
17,1436977889239,43.8753292402778
18,1436977889945,47.1066934869777
19,1436977890659,54.3669152011832
20,1436977891394,63.1082560912215
21,1436977892143,66.2861155244662
22,1436977892869,54.5497385311484
23,1436977893592,45.9343072726195
24,1436977894318,62.7546415605279
25,1436977895153,60.4432391269953
26,1436977895896,67.5766742138015
27,1436977896614,40.8274959444759
28,1436977897357,40.7015568985939
29,1436977898089,39.1981240434011
30,1436977898803,36.1255587417305
31,1436977899626,38.8134153274604
32,1436977900242,34.8722183417895
33,1436977900974,36.3861675173334
34,1436977901645,31.3405059525031
35,1436977902378,40.816917017958
36,1436977903139,33.3304406486664
37,1436977903741,31.8502227512785
38,1436977904441,33.6349643864665
39,1436977905269,35.3495734785873
40,1436977906009,39.0857506502646
41,1436977906749,44.9785303984691
42,1436977907453,39.4137975035629
43,1436977908143,33.2343203984503
44,1436977908865,45.0083124867805
45,1436977909617,39.5344601845886
46,1436977910437,62.9138100659225
47,1436977911159,69.9620129116675
48,1436977911874,55.5021731761524
49,1436977912608,66.4858839377653
50,1436977913332,65.6215880969416
51,1436977914036,45.5371681696277
52,1436977914715,71.5158324205662
53,1436977915443,50.2662379748054
54,1436977916207,47.609668780861
55,1436977916925,64.0245915630806
56,1436977917656,51.802493753845
57,1436977918385,45.0941806871862
58,1436977919142,60.6196720503164
59,1436977919908,41.0172168934394
60,1436977920630,55.855492632596
61,1436977921368,47.9218621129592
62,1436977922080,40.8241556394639
63,1436977922772,38.765001138456
64,1436977923490,53.5299702539703
65,1436977924187,36.4187304037898
66,1436977924827,57.273542030421
67,1436977925539,42.7143740558392
68,1436977926257,40.0909626719545
69,1436977927004,37.60000022862
70,1436977927775,39.8144124167665
71,1436977928496,37.5926582805669
72,1436977929235,37.5141047438975
73,1436977929982,39.6232971609655
74,1436977930738,37.8776303353432
75,1436977931503,38.419220803108
76,1436977932218,37.5435592504768
77,1436977932942,37.0271961770589
78,1436977933681,36.8313185740564
79,1436977934406,39.2164477233881
80,1436977935081,35.1435733238782
81,1436977935777,39.1440649830798
82,1436977936502,35.3025277018362
83,1436977937262,36.3302507163064
84,1436977937997,53.1897346086831
85,1436977938724,58.2867704684579
86,1436977939415,35.6807796374035
87,1436977940011,59.1176656346326
88,1436977940684,37.1338070077469
89,1436977941397,43.3198735554547
90,1436977943159,42.2424956749156
91,1436977943896,62.1598366046441
92,1436977944612,50.0549452300393
93,1436977945307,31.5835439544614
94,1436977945986,36.7158999595966
95,1436977946711,41.4262308348513
96,1436977947445,35.8970134985295
97,1436977948207,36.9817571011761
98,1436977948922,37.6366682055517
99,1436977949648,46.5156511148256
100,1436977950429,36.9371751541044
101,1436977951183,62.2560103712326
102,1436977951915,56.5777091913564
103,1436977952650,58.1789032674115
104,1436977953374,39.6622021905359
105,1436977954139,54.9114044548006
106,1436977954912,35.2647238900474
107,1436977955635,45.7930661347842
108,1436977956343,69.4912037149392
109,1436977958345,41.6139209386306
110,1436977959089,36.4862336452198
111,1436977959789,39.4395064018346
112,1436977960444,35.911754814108
113,1436977961132,38.4677340772543
114,1436977961848,48.9224124061919
115,1436977962583,44.383852009042
116,1436977963309,41.853406753129
117,1436977964055,38.0009297418824
118,1436977964776,37.0518746172816
119,1436977965575,32.6207679271362
120,1436977966250,38.8757173770372
121,1436977966993,36.0364682338683
122,1436977967770,36.649645457853
123,1436977968462,34.3429758194885
124,1436977969104,35.7416848572477
125,1436977969792,37.8650900661649
126,1436977970521,30.5933221601281
127,1436977971282,37.2159224591208
128,1436977971968,36.2432386668647
129,1436977972643,34.7013035407408
130,1436977973342,34.8938216846938
131,1436977974008,34.494843521472
132,1436977974781,39.4149651411936
133,1436977975512,45.2403081569184
134,1436977976256,37.4023143386629
135,1436977976983,40.1154112950376
136,1436977977693,36.5246272184084
137,1436977978432,35.1456684733139
138,1436977979143,39.8050569246039
139,1436977980451,45.7066629086894
140,1436977981116,40.6266700491977
141,1436977981835,36.4213624360618
142,1436977982567,61.0600202263581
143,1436977983276,58.0824123391233
144,1436977983963,57.0709674868364
145,1436977984622,36.1282008056942
146,1436977985359,35.8781044111779
147,1436977986128,55.0272541801623
148,1436977986869,35.6119886266904
149,1436977987591,54.143241504153
150,1436977988316,37.4235061065429
151,1436977988975,54.2803025901043
