id,attr_time,attr_lat,attr_lng
1,1437234501000,49.44986948,8.8984379
2,1437234506000,49.44985825,8.89841225
3,1437234530000,49.4498516,8.89839809
4,1437234534000,49.44985147,8.89840065
5,1437234543000,49.44983148,8.89859176
6,1437234580000,49.44979574,8.8987217
7,1437234585000,49.44977831,8.89873698
8,1437234605000,49.44980093,8.89859694
9,1437234617000,49.44979207,8.89854876
10,1437234626000,49.44978282,8.89853955
11,1437234637000,49.44974442,8.89855588
12,1437234647000,49.44970624,8.89854234
13,1437234657000,49.44961202,8.89857205
14,1437234669000,49.44941561,8.89850056
15,1437234678000,49.44931566,8.898428
16,1437234689000,49.44923803,8.89835462
17,1437234700000,49.4491641,8.89837606
18,1437234711000,49.44915297,8.89838228
19,1437234723000,49.44916838,8.89834827
20,1437234732000,49.44910963,8.89849823
21,1437234743000,49.44898283,8.89845462
22,1437234753000,49.44888489,8.89840677
23,1437234764000,49.44878317,8.89838896
24,1437234775000,49.44867622,8.89848855
25,1437234784000,49.4486643,8.89866348
26,1437234795000,49.44871381,8.89886188
27,1437234805000,49.44893541,8.89888237
28,1437234817000,49.44901384,8.89900518
29,1437234827000,49.44910707,8.89907382
30,1437234837000,49.44914815,8.89912713
31,1437234849000,49.44915427,8.89922187
32,1437234858000,49.4490773,8.89915943
33,1437234869000,49.44900814,8.89923802
34,1437234880000,49.44904329,8.89934589
35,1437234891000,49.44896552,8.89937601
36,1437234911000,49.44890012,8.89951398
37,1437234922000,49.44888375,8.89969358
38,1437234933000,49.44888714,8.89972086
39,1437234944000,49.44887991,8.89998444
40,1437234954000,49.44883794,8.89999397
41,1437234967000,49.44874188,8.89990177
42,1437234975000,49.44872982,8.89993233
43,1437234987000,49.44875413,8.90001209
44,1437234997000,49.44871822,8.90005823
