id,attr_time,attr_lat,attr_lng
1,1437234495000,49.44979754,8.89847278
2,1437234509000,49.4498241,8.89845586
3,1437234515000,49.44982096,8.89845564
4,1437234538000,49.44977902,8.89842819
5,1437234540000,49.44977928,8.89843277
6,1437234580000,49.44990279,8.89869148
7,1437234606000,49.44943817,8.89826829
8,1437234612000,49.44953359,8.89833373
9,1437234622000,49.44963042,8.89846098
10,1437234634000,49.4495955,8.89864808
11,1437234643000,49.44956058,8.89852448
12,1437234652000,49.44952972,8.89843751
13,1437234663000,49.44949474,8.89844866
14,1437234673000,49.44935251,8.89839901
15,1437234684000,49.44925466,8.89828403
16,1437234695000,49.4491542,8.89820282
17,1437234715000,49.44895062,8.898267
18,1437234739000,49.44891699,8.89862104
19,1437234764000,49.44874866,8.89861587
20,1437234778000,49.44880237,8.89825946
21,1437234799000,49.44876883,8.89899892
22,1437234809000,49.44886086,8.89910502
23,1437234820000,49.44895119,8.89922575
24,1437234832000,49.44902998,8.89930346
25,1437234843000,49.44916564,8.89932118
26,1437234852000,49.44916304,8.89930669
27,1437234864000,49.44909406,8.89930547
28,1437234873000,49.4491309,8.89939756
29,1437234883000,49.4490754,8.89945161
30,1437234894000,49.44901459,8.89940701
31,1437234904000,49.44899714,8.89942298
32,1437234914000,49.44898484,8.89945309
33,1437234935000,49.44897088,8.89950858
34,1437234946000,49.44896274,8.8995125
35,1437234957000,49.44895413,8.89951651
36,1437234976000,49.44893127,8.8995795
37,1437234980000,49.44892871,8.8995922
38,1437234999000,49.44894558,8.89960965
