id,attr_time,attr_lat,attr_lng
1,1437234504000,49.4498183,8.89818122
2,1437234508000,49.44985721,8.89818085
3,1437234541000,49.44983451,8.89872593
4,1437234624000,49.44981004,8.89825183
5,1437234644000,49.4498571,8.89826965
6,1437234655000,49.44985074,8.8982929
7,1437234665000,49.44982989,8.89824602
8,1437234675000,49.44981849,8.89822762
9,1437234690000,49.44980749,8.89820862
10,1437234696000,49.44979447,8.89817875
11,1437234709000,49.44978048,8.89814977
12,1437234731000,49.4497174,8.89813026
13,1437234755000,49.44925226,8.89865742
14,1437234772000,49.44907884,8.89816361
15,1437234776000,49.44882995,8.89842113
16,1437234788000,49.44872214,8.89852103
17,1437234798000,49.44871301,8.89863225
18,1437234809000,49.44879157,8.8989141
19,1437234822000,49.44890565,8.8988257
20,1437234828000,49.44896459,8.89885804
21,1437234842000,49.44908984,8.89909201
22,1437234852000,49.44905833,8.89906797
23,1437234862000,49.4489904,8.89905571
24,1437234873000,49.44896257,8.89907072
25,1437234882000,49.44899803,8.89910028
26,1437234894000,49.44902367,8.89909355
27,1437234914000,49.44901892,8.899091
28,1437234933000,49.44901884,8.89909129
29,1437234938000,49.44901832,8.89909141
30,1437234949000,49.44902348,8.89910133
31,1437234964000,49.44902827,8.89911131
32,1437234970000,49.44902801,8.89911137
