id,attr_time,attr_lat,attr_lng
1,1436898153000,49.4498218,8.89838028
2,1436898165000,49.4498365,8.89831693
3,1436898193000,49.44981841,8.89837559
4,1436898196000,49.44979991,8.89836305
5,1436898244000,49.44965671,8.89835242
6,1436898249000,49.44967735,8.89828455
7,1436898264000,49.44977251,8.89827668
8,1436898269000,49.44977254,8.89834282
9,1436898283000,49.44970622,8.89840118
10,1436898288000,49.44968706,8.89836523
11,1436898300000,49.44967004,8.89826593
12,1436898310000,49.44941606,8.89829299
13,1436898320000,49.44930404,8.89818669
14,1436898340000,49.44920667,8.89817137
15,1436898352000,49.44907444,8.89830324
16,1436898361000,49.44898124,8.89844141
17,1436898373000,49.44894156,8.89856719
18,1436898383000,49.44886258,8.89874364
19,1436898394000,49.44880489,8.89868257
20,1436898403000,49.44879661,8.89870649
21,1436898413000,49.44848684,8.89862207
22,1436898423000,49.44865455,8.89846366
23,1436898433000,49.44871577,8.89853404
24,1436898443000,49.44875655,8.89872288
25,1436898453000,49.44878777,8.89884602
26,1436898464000,49.44881297,8.89898413
27,1436898475000,49.44881498,8.8990187
28,1436898494000,49.44884042,8.89940556
29,1436898505000,49.44876238,8.8994954
30,1436898516000,49.44900507,8.89948324
31,1436898525000,49.44889955,8.89896031
32,1436898535000,49.44887205,8.89911402
33,1436898546000,49.44880263,8.89933515
34,1436898556000,49.44884845,8.89945481
35,1436898567000,49.44905739,8.89949708
36,1436898578000,49.44897794,8.89959685
37,1436898587000,49.4486257,8.89944161
38,1436898598000,49.44873418,8.89944505
39,1436898607000,49.44887071,8.89976491
40,1436898620000,49.44886627,8.89975088
41,1436898627000,49.4487166,8.90003215
42,1436898648000,49.4486623,8.90012319
