id,attr_time,attr_x,attr_y,attr_z
1,1.43618E+12,0.25139117,-10.013748,1.608305
2,1.43618E+12,0.18674773,-9.946711,1.62686
3,1.43618E+12,0.19632454,-9.898229,1.62686
4,1.43618E+12,0.1921347,-9.8515415,1.673547
5,1.43618E+12,0.22565351,-9.845556,1.7208325
6,1.43618E+12,0.26036942,-9.910798,1.7776948
7,1.43618E+12,0.25378537,-9.989208,1.6484078
8,1.43618E+12,0.21428105,-10.034698,1.654992
9,1.43618E+12,0.22325931,-10.003573,1.7770962
10,1.43618E+12,0.26276365,-10.051457,1.7328035
11,1.43618E+12,0.31124622,-10.067618,1.697489
12,1.43618E+12,0.3333926,-10.077195,1.7010803
13,1.43618E+12,0.31603462,-9.969456,1.7046716
14,1.43618E+12,0.31663316,-9.904813,1.6861166
15,1.43618E+12,0.2885013,-9.880272,1.6561891
16,1.43618E+12,0.25797522,-9.960478,1.6244658
17,1.43618E+12,0.29807812,-10.053253,1.6657659
18,1.43618E+12,0.34237084,-10.093356,1.774702
19,1.43618E+12,0.28909984,-10.040684,1.8884265
20,1.43618E+12,0.22146365,-9.968858,1.9135658
21,1.43618E+12,0.2220622,-10.020332,1.9788077
22,1.43618E+12,0.25977087,-9.999982,2.034473
23,1.43618E+12,0.3405752,-9.980229,2.0147207
24,1.43618E+12,0.25737667,-10.049662,1.9877859
25,1.43618E+12,0.25617957,-10.02572,1.9548657
26,1.43618E+12,0.29508537,-10.006566,1.9099745
27,1.43618E+12,0.25677812,-9.989806,1.875857
28,1.43618E+12,0.21188685,-9.961675,1.9003977
29,1.43618E+12,0.22325931,-10.01315,1.8872294
30,1.43618E+12,0.24899697,-10.042479,1.8854338
31,1.43618E+12,0.25797522,-10.056845,1.8339585
32,1.43618E+12,0.2705448,-10.068216,1.8171991
33,1.43618E+12,0.32441434,-10.05445,1.804031
34,1.43618E+12,0.320823,-10.024523,1.7890673
35,1.43618E+12,0.26994625,-10.014946,1.7190368
36,1.43618E+12,0.29209262,-10.00896,1.7052702
37,1.43618E+12,0.3172317,-9.970055,1.6693572
38,1.43618E+12,0.338181,-9.943718,1.6621746
39,1.43618E+12,0.30825347,-9.855731,1.5634137
40,1.43618E+12,0.32800564,-9.88925,1.4814123
41,1.43618E+12,0.36032736,-9.979631,1.508347
42,1.43618E+12,0.34955344,-10.010756,1.5286977
43,1.43618E+12,0.3549404,-10.0029745,1.572392
44,1.43618E+12,0.3800795,-9.994595,1.6286557
45,1.43618E+12,0.33638534,-9.997588,1.5861586
46,1.43618E+12,0.29508537,-10.025121,1.5490485
47,1.43618E+12,0.2861071,-10.067618,1.6190789
48,1.43618E+12,0.36750996,-10.092757,1.6717514
49,1.43618E+12,0.39324763,-10.072407,1.6071079
50,1.43618E+12,0.2741361,-10.084377,1.5472529
51,1.43618E+12,0.22505496,-10.185533,1.5993267
52,1.43618E+12,0.28491,-10.151415,1.590947
53,1.43618E+12,0.31483752,-10.053253,1.5191209
54,1.43618E+12,0.29149407,-9.999383,1.447295
55,1.43618E+12,0.29508537,-9.976639,1.388637
56,1.43618E+12,0.30346507,-9.990405,1.2743138
57,1.43618E+12,0.3184288,-9.970653,1.2240356
58,1.43618E+12,0.34476504,-9.952697,1.1372458
59,1.43618E+12,0.36032736,-9.966463,1.1372458
60,1.43618E+12,0.40342298,-9.999982,1.3162124
61,1.43618E+12,0.3645172,-10.038289,1.5682021
62,1.43618E+12,0.3369839,-10.053851,1.7052702
63,1.43618E+12,0.39683893,-10.111312,1.8177977
64,1.43618E+12,0.4333505,-10.147824,1.9758149
65,1.43618E+12,0.4309563,-10.076596,1.9608512
66,1.43618E+12,0.39264908,-10.003573,1.7615339
67,1.43618E+12,0.36152446,-9.989208,1.6681601
68,1.43618E+12,0.36152446,-9.962872,1.6579847
69,1.43618E+12,0.41000703,-9.965266,1.6106992
70,1.43618E+12,0.45489833,-9.978435,1.6124948
71,1.43618E+12,0.43514615,-9.892841,1.5747862
72,1.43618E+12,0.36631286,-9.814431,1.508347
73,1.43618E+12,0.30406362,-9.844358,1.496376
74,1.43618E+12,0.37349546,-9.970055,1.4838065
75,1.43618E+12,0.49919105,-10.10413,1.5412674
76,1.43618E+12,0.45250413,-10.149021,1.6394296
77,1.43618E+12,0.30047232,-10.187927,1.8106151
78,1.43618E+12,0.26994625,-10.209475,1.9117701
79,1.43618E+12,0.28431144,-10.163984,1.939902
80,1.43618E+12,0.30107087,-10.181343,1.9321208
81,1.43618E+12,0.31423897,-10.250774,1.8806454
