id,attr_time,attr_lat,attr_lng
1,1436371740000,49.44877435,8.90021982
2,1436371761000,49.44877559,8.90021523
3,1436371772000,49.44877552,8.90021639
4,1436371802000,49.44877717,8.90021074
5,1436371806000,49.44877745,8.90020757
6,1436371817000,49.4487881,8.90018111
7,1436371827000,49.44879207,8.90017453
8,1436371838000,49.44879494,8.90016978
9,1436371847000,49.44880255,8.90014531
10,1436371858000,49.44880839,8.90013259
11,1436371874000,49.44880838,8.90013252
12,1436371879000,49.44880845,8.90013239
13,1436371894000,49.44880898,8.9001298
14,1436371900000,49.44881589,8.90011526
15,1436371911000,49.44881619,8.90011438
16,1436371920000,49.44881632,8.90011402
17,1436371931000,49.44892336,8.89923348
18,1436371940000,49.44890525,8.89906983
19,1436371951000,49.44880098,8.89880843
20,1436371961000,49.4487938,8.89874413
21,1436371972000,49.44877527,8.89864406
22,1436371993000,49.44887008,8.89856334
23,1436372004000,49.44895956,8.89873534
24,1436372024000,49.44887902,8.89910194
25,1436372036000,49.44902698,8.89868255
26,1436372044000,49.44909383,8.89865264
27,1436372063000,49.44922825,8.89842282
28,1436372067000,49.44923676,8.89843334
29,1436372078000,49.44928182,8.89843064
30,1436372089000,49.44922639,8.8984333
31,1436372102000,49.44922204,8.89842245
32,1436372108000,49.44924993,8.89846638
33,1436372119000,49.44924176,8.89844359
34,1436372129000,49.44932114,8.8984373
35,1436372140000,49.44935981,8.89838545
36,1436372152000,49.44938401,8.8983375
37,1436372160000,49.44940451,8.89831079
38,1436372171000,49.44941346,8.89831404
39,1436372190000,49.44942683,8.89830702
40,1436372226000,49.44942681,8.89832373
41,1436372253000,49.44943196,8.89833438
42,1436372256000,49.44943505,8.8983384
43,1436372271000,49.44967954,8.89877374
44,1436372312000,49.4499538,8.89848706
