id,attr_time,attr_lat,attr_lng
1,1436371883000,49.44916495,8.89901529
2,1436371897000,49.44913412,8.89904527
3,1436371912000,49.44898572,8.89918853
4,1436371917000,49.4489858,8.89918854
5,1436371934000,49.44905371,8.89926638
6,1436371938000,49.44904738,8.89927292
7,1436371951000,49.44902119,8.8993717
8,1436371960000,49.449009,8.89938841
9,1436371972000,49.44900834,8.89934656
10,1436371978000,49.44900445,8.89934319
11,1436371993000,49.44904039,8.89943096
12,1436372011000,49.44895621,8.89934611
13,1436372033000,49.44895959,8.89882668
14,1436372050000,49.4490663,8.89898403
15,1436372064000,49.44928123,8.89815956
16,1436372076000,49.44937398,8.89816072
17,1436372085000,49.44934085,8.89815214
18,1436372101000,49.44935867,8.8979802
19,1436372105000,49.44940024,8.89808331
20,1436372115000,49.44943557,8.89827532
21,1436372126000,49.44949259,8.89840184
22,1436372138000,49.44956064,8.89848445
23,1436372147000,49.44958974,8.89854261
24,1436372163000,49.44971024,8.89851839
25,1436372168000,49.44975917,8.89858989
26,1436372183000,49.44968051,8.89826939
27,1436372193000,49.44970335,8.89837366
28,1436372198000,49.44992369,8.89850084
29,1436372254000,49.44994452,8.89843937
30,1436372266000,49.44998031,8.89839959
31,1436372304000,49.44997479,8.8984061
32,1436372307000,49.4499724,8.89840993
