id,attr_time,attr_lat,attr_lng
1,1436164620000,49.44881664,8.90006715
2,1436164624000,49.44881664,8.90006715
3,1436164635000,49.44882566,8.90003188
4,1436164647000,49.44882329,8.90003201
5,1436164658000,49.44882639,8.90002727
6,1436164667000,49.4488269,8.90002584
7,1436164679000,49.44883175,8.90001718
8,1436164686000,49.44883223,8.90001685
9,1436164699000,49.44886199,8.89996249
10,1436164707000,49.44886616,8.89995504
11,1436164717000,49.44886915,8.89993305
12,1436164727000,49.44891063,8.89985059
13,1436164737000,49.44891463,8.89981963
14,1436164751000,49.44891516,8.89981508
15,1436164757000,49.44891864,8.89980958
16,1436164770000,49.44893762,8.89975963
17,1436164779000,49.44893573,8.89975303
18,1436164791000,49.44915509,8.89936749
19,1436164798000,49.44914158,8.89919921
20,1436164809000,49.44915002,8.89904776
21,1436164819000,49.44870236,8.89878173
22,1436164829000,49.44871329,8.89879053
23,1436164841000,49.44869297,8.89876732
24,1436164852000,49.44870622,8.89876591
25,1436164861000,49.4487136,8.89876356
26,1436164881000,49.44874461,8.89874465
27,1436164893000,49.44873008,8.89872136
28,1436164900000,49.44872978,8.89872081
29,1436164912000,49.44876597,8.89869968
30,1436164922000,49.44877744,8.8987098
31,1436164932000,49.44887246,8.89838892
32,1436164943000,49.44917179,8.89822755
33,1436164952000,49.44945946,8.89824786
34,1436164963000,49.44969227,8.89840479
35,1436164982000,49.44976936,8.89847061
36,1436165029000,49.44992933,8.89866052
37,1436165052000,49.44984057,8.89839404
38,1436165100000,49.44983449,8.89838888
