id,attr_time,attr_lat,attr_lng
1,1436164610000,49.44881102,8.90010977
2,1436164618000,49.44881252,8.90010872
3,1436164627000,49.44881332,8.90010543
4,1436164638000,49.44881676,8.90009668
5,1436164648000,49.44881806,8.90009656
6,1436164659000,49.44881875,8.90009508
7,1436164669000,49.44882071,8.90009184
8,1436164679000,49.4488284,8.90007916
9,1436164689000,49.44890794,8.89978941
10,1436164700000,49.44892113,8.89963037
11,1436164710000,49.44896315,8.89944315
12,1436164719000,49.44898878,8.89937872
13,1436164730000,49.44898411,8.89937079
14,1436164740000,49.44888476,8.89935441
15,1436164751000,49.44906219,8.89911483
16,1436164760000,49.44905428,8.89914044
17,1436164771000,49.44907714,8.89912086
18,1436164781000,49.44898912,8.89890756
19,1436164791000,49.44887631,8.89881353
20,1436164801000,49.44887953,8.89881395
21,1436164812000,49.44879986,8.89867714
22,1436164822000,49.44865772,8.89856129
23,1436164832000,49.44860449,8.89854388
24,1436164843000,49.44877195,8.89843359
25,1436164854000,49.44885895,8.89847975
26,1436164863000,49.4489316,8.89845515
27,1436164873000,49.4489741,8.8983976
28,1436164884000,49.44901137,8.89851043
29,1436164894000,49.44902708,8.89848298
30,1436164904000,49.4490879,8.89840423
31,1436164914000,49.44912606,8.89837691
32,1436164924000,49.44913817,8.89838258
33,1436164935000,49.44918772,8.89840393
34,1436164945000,49.44937582,8.89830412
35,1436164955000,49.44957066,8.898242
36,1436164965000,49.4496294,8.89832967
37,1436164975000,49.44980743,8.89838805
38,1436164986000,49.44979468,8.89836263
39,1436165001000,49.44974231,8.89814627
40,1436165007000,49.44988962,8.89839841
41,1436165018000,49.4498804,8.89856644
42,1436165027000,49.44978904,8.8983197
43,1436165048000,49.44983478,8.89844826
44,1436165058000,49.44986076,8.89843669
45,1436165088000,49.44986373,8.89843902
46,1436165100000,49.44986063,8.89844438
