id,attr_time,attr_lat,attr_lng
1,1436164619000,49.44882951,8.90009127
2,1436164639000,49.44890303,8.89998526
3,1436164650000,49.44889737,8.89998801
4,1436164662000,49.44891209,8.89996897
5,1436164673000,49.44891158,8.89996932
6,1436164682000,49.44890994,8.89996399
7,1436164691000,49.44891529,8.89995794
8,1436164702000,49.44893364,8.89993155
9,1436164711000,49.44893708,8.89992088
10,1436164721000,49.44894159,8.8999089
11,1436164732000,49.44895007,8.89989754
12,1436164742000,49.44895048,8.89989175
13,1436164753000,49.44895496,8.89988866
14,1436164764000,49.4489561,8.89988644
15,1436164774000,49.44896172,8.89987732
16,1436164784000,49.44896022,8.89986986
17,1436164795000,49.44898429,8.89939395
18,1436164804000,49.44906095,8.89904272
19,1436164814000,49.44893699,8.89886129
20,1436164825000,49.44881469,8.89873532
21,1436164835000,49.44871284,8.89856591
22,1436164846000,49.44879338,8.89855465
23,1436164866000,49.44879764,8.89845362
24,1436164880000,49.4490287,8.89834779
25,1436164886000,49.44909279,8.8983192
26,1436164900000,49.44908024,8.89820792
27,1436164907000,49.44901398,8.89824448
28,1436164917000,49.44903827,8.89826561
29,1436164928000,49.44913236,8.89824872
30,1436164937000,49.44919415,8.89827735
31,1436164948000,49.44925003,8.89830382
32,1436164958000,49.44926931,8.89831507
33,1436164968000,49.44927118,8.89834072
34,1436164979000,49.44961214,8.89855573
35,1436164989000,49.4496944,8.89860101
36,1436165018000,49.44953174,8.89854745
37,1436165028000,49.44978029,8.89861809
38,1436165050000,49.44986859,8.89857431
39,1436165061000,49.44984766,8.89852681
40,1436165095000,49.44986708,8.89848616
