id,attr_time,attr_light
1,1436977877435,0.0
2,1436977877436,0.0
3,1436977877437,0.0
4,1436977877443,0.0
5,1436977877461,0.0
6,1436977877485,0.0
7,1436977877501,0.0
8,1436977877527,0.0
9,1436977877543,0.0
10,1436977877562,0.0
11,1436977877582,0.0
12,1436977877602,0.0
13,1436977877627,0.0
14,1436977877644,0.0
15,1436977877664,0.0
16,1436977877684,0.0
17,1436977877704,0.0
18,1436977877724,0.0
19,1436977877744,0.0
20,1436977877764,0.0
21,1436977877781,0.0
22,1436977877804,0.0
23,1436977877823,0.0
24,1436977877844,0.0
25,1436977877864,0.0
26,1436977877882,0.0
27,1436977877903,0.0
28,1436977877924,0.0
29,1436977877945,0.0
30,1436977877965,0.0
31,1436977877986,0.0
32,1436977878003,0.0
33,1436977878023,0.0
34,1436977878044,0.0
35,1436977878067,0.0
36,1436977878187,0.0
37,1436977878188,0.0
38,1436977878189,0.0
39,1436977878190,0.0
40,1436977878191,0.0
41,1436977878192,0.0
42,1436977878214,0.0
43,1436977878223,0.0
44,1436977878242,0.0
45,1436977878261,0.0
46,1436977878287,0.0
47,1436977878301,0.0
48,1436977878321,0.0
49,1436977878345,0.0
50,1436977878365,0.0
51,1436977878385,0.0
52,1436977878403,0.0
53,1436977878425,0.0
54,1436977878445,0.0
55,1436977878465,0.0
56,1436977878485,0.0
57,1436977878504,0.0
58,1436977878525,0.0
59,1436977878545,0.0
60,1436977878565,0.0
61,1436977878586,0.0
62,1436977878603,0.0
63,1436977878625,0.0
64,1436977878644,0.0
65,1436977878664,0.0
66,1436977878684,0.0
67,1436977878706,0.0
68,1436977878725,0.0
69,1436977878745,0.0
70,1436977878765,0.0
71,1436977878784,0.0
72,1436977878804,0.0
73,1436977878825,0.0
74,1436977878845,0.0
75,1436977878864,0.0
76,1436977878924,0.0
77,1436977878925,0.0
78,1436977878926,0.0
79,1436977878946,0.0
80,1436977878964,0.0
81,1436977878983,0.0
82,1436977879005,0.0
83,1436977879022,0.0
84,1436977879045,0.0
85,1436977879067,0.0
86,1436977879084,0.0
87,1436977879105,0.0
88,1436977879129,0.0
89,1436977879145,0.0
90,1436977879165,0.0
91,1436977879184,0.0
92,1436977879206,0.0
93,1436977879226,0.0
94,1436977879246,0.0
95,1436977879265,0.0
96,1436977879285,0.0
97,1436977879306,0.0
98,1436977879324,0.0
99,1436977879346,0.0
100,1436977879363,0.0
101,1436977879382,0.0
102,1436977879407,0.0
103,1436977879422,0.0
104,1436977879446,0.0
105,1436977879464,0.0
