id,attr_time,attr_lat,attr_lng
1,1438343277000,49.44975939,8.89847567
2,1438343378000,49.44942651,8.8984377
3,1438343384000,49.44945027,8.89830399
4,1438343394000,49.4494286,8.89832066
5,1438343406000,49.44927,8.8983707
6,1438343417000,49.44915954,8.89832219
7,1438343425000,49.44908927,8.89829492
8,1438343456000,49.44886312,8.89842347
9,1438343495000,49.4486173,8.89864605
10,1438343526000,49.44879755,8.89869384
11,1438343531000,49.44882289,8.89872699
12,1438343543000,49.44882549,8.89874238
13,1438343553000,49.44882694,8.89874728
14,1438343566000,49.44883586,8.89876395
15,1438343573000,49.44883367,8.89879125
16,1438343584000,49.44883841,8.89882885
17,1438343594000,49.44884105,8.89884
18,1438343604000,49.44884455,8.89888954
19,1438343614000,49.44887927,8.89930691
20,1438343673000,49.4488546,8.89976522
21,1438343683000,49.44877764,8.89987123
22,1438343727000,49.44869569,8.90030141
