id,attr_time,attr_lat,attr_lng
1,1438343236000,49.44984339,8.89831607
2,1438343249000,49.4498431,8.89831663
3,1438343266000,49.44984091,8.89831702
4,1438343276000,49.44981992,8.89839083
5,1438343301000,49.44983373,8.89849424
6,1438343325000,49.44982679,8.89848184
7,1438343329000,49.44982645,8.89843349
8,1438343342000,49.44965361,8.89838507
9,1438343350000,49.44972359,8.89842854
10,1438343361000,49.44972976,8.89843248
11,1438343371000,49.44969474,8.89843506
12,1438343381000,49.44959532,8.89841091
13,1438343390000,49.44950718,8.89839191
14,1438343401000,49.44939643,8.89832515
15,1438343412000,49.4493129,8.89825704
16,1438343422000,49.44918832,8.898265
17,1438343432000,49.44911345,8.89831312
18,1438343444000,49.44893482,8.89847303
19,1438343465000,49.44894474,8.89861226
20,1438343475000,49.44887172,8.89857355
21,1438343485000,49.44878625,8.89852843
22,1438343495000,49.44866615,8.89848225
23,1438343506000,49.44865593,8.89852474
24,1438343516000,49.44862707,8.89862162
25,1438343524000,49.4486706,8.89866137
26,1438343536000,49.44875197,8.89879882
27,1438343547000,49.44883029,8.89890749
28,1438343556000,49.44886401,8.89902032
29,1438343567000,49.44895327,8.89905129
30,1438343577000,49.44889478,8.89916469
31,1438343588000,49.44883144,8.89922249
32,1438343607000,49.44889052,8.89935164
33,1438343618000,49.44884558,8.8994458
34,1438343628000,49.44883168,8.89949407
35,1438343639000,49.44879935,8.8995663
36,1438343649000,49.44881958,8.89966864
37,1438343676000,49.44886989,8.89978834
38,1438343687000,49.44880262,8.89975213
39,1438343697000,49.44883595,8.89980544
40,1438343717000,49.44879501,8.90010332
