id,attr_time,attr_lat,attr_lng
1,1436986576000,49.4498309,8.89821705
2,1436986580000,49.44983091,8.89821702
3,1436986610000,49.44982146,8.89826104
4,1436986664000,49.44981079,8.89827684
5,1436986669000,49.44981064,8.89827692
6,1436986682000,49.44980187,8.89828477
7,1436986689000,49.44979507,8.89829456
8,1436986699000,49.4497775,8.89829195
9,1436986712000,49.44951621,8.89834842
10,1436986719000,49.44941724,8.89828321
11,1436986730000,49.44928513,8.89820928
12,1436986740000,49.44919903,8.89822263
13,1436986751000,49.4491377,8.89830338
14,1436986764000,49.44912125,8.89850258
15,1436986771000,49.44909267,8.8985269
16,1436986783000,49.44907454,8.89853071
17,1436986794000,49.44902647,8.89849141
18,1436986803000,49.44900754,8.89847218
19,1436986813000,49.44899673,8.89846626
20,1436986823000,49.44898375,8.89846134
21,1436986833000,49.4489759,8.89847939
22,1436986844000,49.44910368,8.89864547
23,1436986853000,49.44911397,8.89889671
24,1436986864000,49.44902916,8.89915869
25,1436986874000,49.44885007,8.89894922
26,1436986884000,49.44877678,8.8989944
27,1436986894000,49.4489746,8.89929818
28,1436986904000,49.44896791,8.89936656
29,1436986915000,49.44887007,8.8994106
30,1436986925000,49.44887449,8.89950332
31,1436986938000,49.44879424,8.89956283
32,1436986955000,49.44901341,8.89975013
33,1436986967000,49.44891112,8.89972935
34,1436986979000,49.44888065,8.89972882
35,1436986987000,49.44886951,8.89974611
36,1436987006000,49.44887882,8.8997649
