id,attr_time,attr_lat,attr_lng
1,1436986579000,49.44986425,8.89824738
2,1436986590000,49.44986687,8.89824781
3,1436986602000,49.44986192,8.89824727
4,1436986609000,49.44986061,8.89826056
5,1436986619000,49.44985328,8.89833877
6,1436986640000,49.44968587,8.89856104
7,1436986643000,49.4496658,8.89852723
8,1436986656000,49.4496964,8.89846779
9,1436986665000,49.44993607,8.8983127
10,1436986675000,49.44984792,8.89829641
11,1436986684000,49.44972465,8.89834214
12,1436986695000,49.44967375,8.89842414
13,1436986705000,49.44955176,8.89838791
14,1436986716000,49.4494487,8.89834251
15,1436986726000,49.44936423,8.89836264
16,1436986737000,49.44924152,8.8982999
17,1436986747000,49.44918032,8.89829154
18,1436986758000,49.44909283,8.89834274
19,1436986768000,49.44897779,8.89837242
20,1436986779000,49.44887654,8.89851844
21,1436986790000,49.44877202,8.89859717
22,1436986800000,49.44876648,8.89850725
23,1436986811000,49.44870128,8.89842036
24,1436986822000,49.44864483,8.89852293
25,1436986831923,49.4488445,8.89868095
26,1436986844000,49.44900166,8.89859491
27,1436986853000,49.44897163,8.8988704
28,1436986864000,49.44903037,8.8990501
29,1436986874000,49.4490707,8.89918146
30,1436986885000,49.44904493,8.89920051
31,1436986896000,49.44900404,8.89931187
32,1436986905000,49.44894821,8.89941635
33,1436986917000,49.44893288,8.89945746
34,1436986947000,49.44873637,8.89981293
35,1436986957000,49.44882158,8.89991832
36,1436986967000,49.44876714,8.89993674
37,1436986978000,49.44877601,8.9000114
38,1436986988000,49.44878652,8.90004315
39,1436986999000,49.44878325,8.9000627
