id,attr_time,attr_lat,attr_lng
1,1436986569000,49.44993916,8.89862657
2,1436986583216,49.4439085,8.9007489
3,1436986603322,49.4439085,8.9007489
4,1436986611000,49.44993925,8.89861952
5,1436986623796,49.4439085,8.9007489
6,1436986643875,49.4439085,8.9007489
7,1436986667000,49.44994101,8.89860969
8,1436986673000,49.44994101,8.89860964
9,1436986686000,49.44992821,8.89861184
10,1436986694000,49.44992164,8.89861655
11,1436986703000,49.44989989,8.89862693
12,1436986714000,49.44982291,8.89857032
13,1436986723000,49.44940273,8.89831766
14,1436986734000,49.44931581,8.89834721
15,1436986745000,49.44923705,8.89820663
16,1436986757000,49.44911338,8.89831971
17,1436986766000,49.44909233,8.89829077
18,1436986785000,49.44880972,8.89824045
19,1436986792000,49.44876041,8.89826213
20,1436986801000,49.44871095,8.89829024
21,1436986811000,49.4486527,8.89848739
22,1436986821000,49.44862058,8.89849125
23,1436986832000,49.44872198,8.8985983
24,1436986840000,49.44878304,8.8986982
25,1436986852000,49.44885646,8.89880119
26,1436986864000,49.4489201,8.89891049
27,1436986872000,49.44902899,8.89902493
28,1436986886019,49.4439085,8.9007489
29,1436986891000,49.4489373,8.89939459
30,1436986903000,49.44914828,8.89953055
31,1436986913000,49.44903078,8.89961933
32,1436986925000,49.44892495,8.89960696
33,1436986935000,49.44893733,8.8996518
34,1436986946230,49.4439085,8.9007489
35,1436986956000,49.44887106,8.89977998
36,1436986966275,49.4439085,8.9007489
37,1436986984000,49.44885044,8.89994233
38,1436986989000,49.4488024,8.90003289
39,1436987002000,49.44870252,8.90025095
