id,attr_time,attr_lat,attr_lng
1,1436986582000,49.44986585,8.89815066
2,1436986612000,49.44989377,8.89808626
3,1436986616000,49.44989042,8.89811829
4,1436986680000,49.44987397,8.89821975
5,1436986686000,49.44987127,8.89822814
6,1436986695000,49.44986717,8.89825243
7,1436986706000,49.44983071,8.89843875
8,1436986715000,49.44980912,8.89854828
9,1436986728000,49.44978472,8.89865071
10,1436986736000,49.44977806,8.89867561
11,1436986747000,49.44977056,8.89871487
12,1436986758000,49.44976841,8.89872513
13,1436986779000,49.44975765,8.89872226
14,1436986800000,49.4497393,8.89877554
15,1436986822000,49.44883387,8.89857687
16,1436986842000,49.44892652,8.89968762
17,1436986862000,49.44888988,8.89933391
18,1436986871000,49.4487006,8.89947222
19,1436986891000,49.44876801,8.8998178
20,1436986901000,49.44885922,8.89945825
21,1436986922000,49.44888285,8.8997618
22,1436986939000,49.44889072,8.89975124
23,1436986944000,49.44888871,8.8997519
24,1436986971000,49.44886856,8.89980206
