id,attr_time,attr_lat,attr_lng
1,1436986577000,49.44993568,8.89843434
2,1436986608000,49.44989896,8.89832058
3,1436986640000,49.44984868,8.89843123
4,1436986646000,49.44984868,8.89843123
5,1436986672000,49.44984581,8.8984455
6,1436986682000,49.44983142,8.89847787
7,1436986693000,49.44982676,8.89847656
8,1436986701000,49.44981242,8.89845131
9,1436986713000,49.44980294,8.89846295
10,1436986723000,49.44957844,8.89843155
11,1436986735000,49.44934561,8.89828079
12,1436986744000,49.44928815,8.89821063
13,1436986755000,49.44921714,8.89829605
14,1436986768000,49.44922477,8.89856043
15,1436986780000,49.4492614,8.89892288
16,1436986788000,49.44917728,8.89866218
17,1436986800000,49.4490344,8.89842028
18,1436986809000,49.44880825,8.89838783
19,1436986819000,49.4487414,8.89845555
20,1436986829000,49.44877987,8.89852114
21,1436986841000,49.44885383,8.89851592
22,1436986852000,49.44886686,8.89853207
23,1436986861000,49.44910312,8.89885342
24,1436986872000,49.44901983,8.89883825
25,1436986883000,49.44899178,8.89877778
26,1436986893000,49.44900831,8.89912934
27,1436986903000,49.44904493,8.89926336
28,1436986915000,49.44886338,8.89942337
29,1436986924000,49.44891748,8.89933189
30,1436986936000,49.44900557,8.89951206
31,1436986948000,49.44890329,8.89976461
32,1436986956000,49.44896588,8.89978026
33,1436986967000,49.44891728,8.89987031
34,1436986979000,49.44887348,8.89996491
35,1436986988000,49.44891036,8.90004294
36,1436986999000,49.44889745,8.90017581
