id,attr_time,attr_x,attr_y,attr_z
1,1436896020491,-10.017,-45.802,12.295
2,1436896020510,-10.017,-45.802,12.295
3,1436896020530,-10.017,-45.802,12.295
4,1436896020550,-10.017,-45.802,12.295
5,1436896020571,-10.017,-45.802,12.295
6,1436896020591,-10.017,-45.802,12.295
7,1436896020611,-10.017,-45.802,12.295
8,1436896020631,-10.017,-45.802,12.295
9,1436896020649,-10.017,-45.802,12.295
10,1436896020677,-10.017,-45.802,12.295
11,1436896020729,-10.017,-45.802,12.295
12,1436896020730,-10.017,-45.802,12.295
13,1436896020731,-10.017,-45.802,12.295
14,1436896020748,-10.017,-45.802,12.295
15,1436896020769,-10.017,-45.802,12.295
16,1436896020788,-9.712,-45.802,12.295
17,1436896020809,-9.712,-45.802,12.295
18,1436896020829,-9.712,-45.802,12.295
19,1436896020852,-9.712,-45.802,12.295
20,1436896020868,-9.712,-45.802,12.295
21,1436896020911,-9.712,-45.802,12.295
22,1436896020912,-9.712,-45.802,12.295
23,1436896020958,-9.41,-45.802,12.295
24,1436896020959,-9.41,-45.802,12.295
25,1436896020973,-9.41,-45.802,12.295
26,1436896021005,-9.41,-45.802,12.295
27,1436896021008,-9.41,-45.802,12.295
28,1436896021028,-9.41,-45.802,12.295
29,1436896021048,-9.41,-45.802,12.295
30,1436896021069,-9.41,-45.802,12.295
31,1436896021088,-9.41,-45.802,12.295
32,1436896021108,-9.41,-45.802,12.295
33,1436896021128,-9.41,-45.802,12.295
34,1436896021148,-9.41,-45.802,12.295
35,1436896021168,-9.41,-45.802,12.295
36,1436896021188,-9.41,-45.802,12.295
37,1436896021208,-9.719,-45.802,12.295
38,1436896021229,-9.719,-45.802,12.295
39,1436896021249,-9.719,-45.802,12.295
40,1436896021269,-9.719,-45.802,12.295
41,1436896021305,-9.719,-45.802,12.295
42,1436896021316,-9.719,-45.802,12.295
43,1436896021341,-9.719,-45.802,12.295
44,1436896021352,-9.719,-45.802,12.295
45,1436896021368,-9.719,-45.802,12.295
46,1436896021389,-9.719,-45.802,12.295
47,1436896021408,-9.719,-45.802,12.295
48,1436896021428,-9.719,-45.802,12.295
49,1436896021448,-10.021,-45.802,12.295
50,1436896021468,-10.021,-45.802,12.295
51,1436896021488,-10.021,-45.802,12.295
