id,attr_time,attr_x,attr_y,attr_z
1,1436179573523,-14.909,-40.994,0.083
2,1436179573524,-14.909,-40.994,0.083
3,1436179573525,-14.909,-40.994,0.083
4,1436179573526,-14.909,-40.994,-0.228
5,1436179573527,-14.909,-40.994,-0.228
6,1436179573528,-14.909,-40.994,-0.228
7,1436179573544,-14.909,-40.994,-0.228
8,1436179573558,-14.909,-40.994,-0.228
9,1436179573577,-14.909,-40.994,-0.228
10,1436179573594,-14.909,-40.994,-0.228
11,1436179573620,-14.909,-40.994,-0.228
12,1436179573635,-14.909,-40.994,-0.228
13,1436179573655,-14.909,-40.994,-0.228
14,1436179573681,-14.909,-40.994,-0.228
15,1436179573694,-14.909,-40.994,-0.228
16,1436179573716,-14.909,-40.994,-0.228
17,1436179573736,-14.909,-40.994,-0.228
18,1436179573756,-14.909,-40.994,0.117
19,1436179573775,-14.909,-40.994,0.117
20,1436179573794,-14.909,-40.994,0.117
21,1436179573814,-14.909,-40.994,0.117
22,1436179573835,-14.909,-40.994,0.117
23,1436179573856,-14.909,-40.994,0.117
24,1436179573876,-14.909,-40.994,0.117
25,1436179573897,-14.909,-40.994,0.117
26,1436179573916,-14.909,-40.994,0.117
27,1436179573936,-14.909,-40.994,0.117
28,1436179573958,-14.909,-40.994,0.117
29,1436179573977,-14.909,-40.994,0.117
30,1436179574012,-14.909,-40.994,0.117
31,1436179574014,-14.909,-40.994,0.117
32,1436179574035,-14.909,-40.994,0.117
33,1436179574055,-14.909,-40.994,0.117
34,1436179574075,-14.909,-40.994,0.117
35,1436179574095,-14.909,-40.994,0.117
36,1436179574116,-14.909,-40.994,0.117
37,1436179574135,-14.909,-40.994,0.117
38,1436179574156,-14.909,-40.994,0.117
39,1436179574175,-14.909,-40.994,0.117
40,1436179574196,-14.909,-40.994,0.117
41,1436179574228,-14.909,-40.994,0.117
42,1436179574240,-14.909,-40.994,0.117
43,1436179574256,-14.909,-40.994,0.117
44,1436179574275,-14.909,-40.994,0.117
45,1436179574295,-14.909,-40.994,0.117
46,1436179574316,-14.909,-40.994,0.448
47,1436179574335,-14.909,-40.994,0.448
48,1436179574355,-14.909,-40.994,0.448
49,1436179574378,-14.909,-40.994,0.448
50,1436179574397,-14.909,-40.994,0.448
51,1436179574419,-14.909,-40.994,0.448
52,1436179574436,-14.909,-40.994,0.448
53,1436179574456,-14.909,-40.994,0.448
54,1436179574475,-14.909,-40.994,0.448
55,1436179574494,-14.909,-40.994,0.448
56,1436179574516,-14.909,-40.994,0.448
57,1436179574535,-14.909,-40.994,0.448
58,1436179574554,-14.909,-40.994,0.448
59,1436179574575,-14.909,-40.994,0.448
60,1436179574595,-14.909,-40.994,0.448
61,1436179574616,-14.909,-40.994,0.448
62,1436179574636,-14.909,-40.994,0.448
63,1436179574656,-14.909,-40.994,0.448
64,1436179574677,-14.909,-40.994,0.448
65,1436179574697,-14.909,-40.994,0.448
66,1436179574716,-14.909,-40.994,0.448
67,1436179574735,-14.909,-40.994,0.448
68,1436179574754,-14.584,-40.994,0.448
69,1436179574775,-14.584,-40.994,0.448
70,1436179574795,-14.584,-40.994,0.448
71,1436179574817,-14.584,-40.994,0.448
72,1436179574836,-14.584,-40.994,0.448
73,1436179574856,-14.584,-40.994,0.448
74,1436179574875,-14.584,-40.994,0.448
75,1436179575027,-14.584,-40.994,0.448
76,1436179575028,-14.584,-40.994,0.448
77,1436179575029,-14.584,-40.994,0.448
78,1436179575030,-14.584,-40.994,0.448
79,1436179575031,-14.584,-40.994,0.448
80,1436179575032,-14.584,-40.994,0.448
81,1436179575033,-14.584,-40.994,0.448
82,1436179575064,-14.584,-40.994,0.448
83,1436179575065,-14.584,-40.994,0.448
84,1436179575105,-14.584,-40.994,0.448
85,1436179575106,-14.584,-40.994,0.448
86,1436179575129,-14.584,-40.994,0.448
87,1436179575135,-14.584,-40.994,0.448
88,1436179575155,-14.584,-40.994,0.448
89,1436179575175,-14.584,-40.994,0.448
90,1436179575195,-14.584,-40.994,0.448
91,1436179575215,-14.584,-40.994,0.448
92,1436179575235,-14.584,-40.994,0.448
93,1436179575255,-14.584,-40.994,0.448
94,1436179575275,-14.584,-40.994,0.448
95,1436179575295,-14.584,-40.994,0.448
96,1436179575315,-14.584,-40.994,0.448
97,1436179575335,-14.584,-40.994,0.448
98,1436179575355,-14.584,-40.994,0.448
99,1436179575375,-14.584,-40.994,0.448
100,1436179575395,-14.584,-40.994,0.448
101,1436179575417,-14.584,-40.994,0.137
102,1436179575436,-14.584,-40.994,0.137
103,1436179575455,-14.584,-40.994,0.137
104,1436179575475,-14.584,-40.994,0.137
105,1436179575495,-14.584,-40.994,0.137
106,1436179575514,-14.584,-40.994,0.137
107,1436179575534,-14.584,-40.994,0.137
108,1436179575556,-14.584,-40.994,0.137
109,1436179575576,-14.584,-40.994,0.137
110,1436179575597,-14.584,-40.994,0.137
111,1436179575617,-14.584,-40.994,0.137
112,1436179575635,-14.584,-40.994,0.137
113,1436179575655,-14.584,-40.994,0.137
114,1436179575676,-14.584,-40.994,0.137
115,1436179575695,-14.584,-40.994,0.137
116,1436179575715,-14.584,-40.994,0.137
117,1436179575736,-14.584,-40.994,0.137
118,1436179575755,-14.584,-40.994,0.137
119,1436179575775,-14.584,-40.994,0.137
120,1436179575795,-14.584,-40.994,0.137
121,1436179575816,-14.584,-40.994,0.137
122,1436179575836,-14.584,-40.994,0.137
123,1436179575856,-14.584,-40.994,0.137
124,1436179575876,-14.584,-40.994,0.137
125,1436179575896,-14.584,-40.994,0.137
126,1436179575916,-14.584,-40.994,0.137
127,1436179575936,-14.584,-40.994,0.137
128,1436179575957,-14.584,-40.994,0.137
129,1436179575977,-14.584,-40.994,0.137
130,1436179575998,-14.584,-40.994,0.137
131,1436179576017,-14.584,-40.994,0.137
132,1436179576038,-14.584,-40.994,0.137
133,1436179576056,-14.584,-40.994,0.137
134,1436179576077,-14.584,-40.994,0.137
