id,attr_time,attr_db
1,1438259513319,35.5309504969004
2,1438259513987,31.6097970123818
3,1438259514679,47.5050897060246
4,1438259515360,37.6632841445087
5,1438259516168,52.3351013585359
6,1438259516961,52.0267164378247
7,1438259517733,40.6267211442453
8,1438259518447,44.2213264074377
9,1438259519184,59.8479042897187
10,1438259519916,33.7077175033611
11,1438259520704,41.5287862728708
12,1438259521508,48.7417902187144
13,1438259522203,53.658385508227
14,1438259522883,45.340382756756
15,1438259523642,46.439077705396
16,1438259524337,48.1699490824241
17,1438259524966,45.5354225500266
18,1438259525669,49.2708059889315
19,1438259526405,37.6848241145227
20,1438259526985,56.9581760167857
21,1438259527620,47.3304216611812
22,1438259528313,50.889617050401
23,1438259529068,39.2427640353361
24,1438259529798,58.0299076333532
25,1438259530539,49.0669602467086
26,1438259531280,42.0161786668608
27,1438259532097,61.524597416034
28,1438259532828,44.7333082611513
29,1438259533589,43.1275743394254
30,1438259534302,55.8239051945678
31,1438259535069,35.1098609500248
32,1438259535858,43.9189360517404
33,1438259536682,58.2690733135904
34,1438259537410,50.5446088845871
35,1438259538120,37.505384481848
36,1438259538746,62.0996957831864
37,1438259539488,45.6175804147331
38,1438259540255,54.9221762738054
39,1438259540931,34.144790515647
40,1438259541499,46.3179007775352
41,1438259542149,45.3056994142409
42,1438259542854,53.5579611252011
43,1438259543572,39.335274128131
44,1438259544208,53.5788907300716
45,1438259544928,46.5464926702453
46,1438259545708,54.4372868764619
47,1438259546460,37.8949216680152
48,1438259547191,41.5421103660289
49,1438259547852,49.1916184472822
50,1438259548628,39.5870051584603
51,1438259549378,54.0118466297425
52,1438259550138,53.5356862403653
53,1438259550884,41.0467833779372
54,1438259551653,51.2840231821228
55,1438259552366,48.9959117039907
56,1438259553114,39.5046919957641
57,1438259553910,44.1448210835185
58,1438259554675,53.0062386592173
59,1438259555378,39.8987113680272
60,1438259556129,44.1078281100768
61,1438259556845,45.5301946221102
62,1438259557606,36.6634905440436
63,1438259558371,47.7862096653987
64,1438259559099,53.4518570872473
65,1438259559833,38.8429510379961
66,1438259560584,46.5334316377625
67,1438259561259,36.44381876631
68,1438259562059,45.1243034645283
69,1438259562809,60.4656765956135
70,1438259563501,36.0700627665717
71,1438259565169,36.4021152165143
72,1438259565833,52.4217006492972
73,1438259566586,37.4868004189597
74,1438259567328,45.1476876017133
75,1438259568007,34.0594514177445
76,1438259568815,36.7360210632393
77,1438259569545,57.8354495644496
78,1438259570279,48.6978025988738
79,1438259571044,37.9749141460081
80,1438259571803,45.6217542977285
81,1438259572545,54.7235255246349
82,1438259573321,46.7395938447156
83,1438259574077,44.6335979103158
84,1438259574781,56.9996556348165
85,1438259576372,61.0976129523528
86,1438259576981,56.7148857911168
87,1438259577701,53.2949867245868
88,1438259578458,42.9076518598319
89,1438259579198,38.999216234269
90,1438259579934,59.2659625949761
91,1438259580688,50.8483596181008
92,1438259581436,38.478470749928
93,1438259582154,50.8871856843545
94,1438259582832,62.7230489698294
95,1438259583567,54.1575980758173
96,1438259584306,42.1614915567742
97,1438259586254,59.3885047620063
98,1438259587038,51.9892009122749
99,1438259587812,45.3985998927039
100,1438259588480,62.405232147868
101,1438259589168,52.1615430877342
102,1438259589908,40.0351782461444
103,1438259590683,56.549804203044
104,1438259591428,50.9200110174351
105,1438259592159,40.7884066405345
106,1438259592913,54.7184003932089
107,1438259593674,50.15278174585
108,1438259594414,40.0058842914655
109,1438259595148,63.6174966959621
110,1438259595911,56.015099946259
111,1438259596706,39.1930500569293
112,1438259597365,50.1140149260065
113,1438259598105,54.2418847900146
114,1438259598837,40.0237418279456
115,1438259599567,36.5982832808364
116,1438259600358,59.6159191123997
117,1438259601113,47.6941799154408
118,1438259601892,64.484150986169
119,1438259602656,41.9185486558829
120,1438259603404,53.0113455817356
121,1438259604136,55.3982592318781
122,1438259604837,41.1544304983
123,1438259605619,59.0908294331101
124,1438259606338,59.7910469431937
125,1438259607124,34.8286340492401
126,1438259607753,41.1945326255017
127,1438259608348,28.9275833488062
