id,attr_time,attr_lat,attr_lng
1,1436170473000,49.44982835,8.89845086
2,1436170505000,49.44981754,8.89842136
3,1436170516000,49.44979728,8.89850828
4,1436170554000,49.44958133,8.89827882
5,1436170560000,49.44956451,8.89823811
6,1436170572000,49.44962889,8.89831312
7,1436170579000,49.44970563,8.8983609
8,1436170590000,49.44969856,8.89842352
9,1436170601000,49.44973576,8.89845889
10,1436170611000,49.44972941,8.89845724
11,1436170621000,49.44943842,8.8983053
12,1436170633000,49.44919599,8.89815181
13,1436170642517,49.44907445,8.89819028
14,1436170654000,49.44906005,8.89811543
15,1436170664000,49.44907845,8.89821758
16,1436170674000,49.44906511,8.89830261
17,1436170686000,49.4490602,8.89830562
18,1436170705000,49.44901708,8.8982788
19,1436170717000,49.44899566,8.89831338
20,1436170726000,49.44897134,8.89834574
21,1436170737000,49.44893259,8.89837987
22,1436170747000,49.448898,8.89840991
23,1436170759000,49.44888258,8.89843107
24,1436170769000,49.4488822,8.89843776
25,1436170780000,49.44888638,8.89845744
26,1436170791000,49.44888817,8.89846219
27,1436170802000,49.44888795,8.89846595
28,1436170811000,49.44888923,8.89846979
29,1436170821000,49.44889348,8.89847719
30,1436170832000,49.44889797,8.89951579
31,1436170843000,49.44912878,8.8988711
32,1436170855000,49.44900536,8.89921036
33,1436170864000,49.44895382,8.89925904
34,1436170876000,49.44918229,8.89985008
35,1436170887000,49.44930153,8.89989986
36,1436170897000,49.44893726,8.89961692
37,1436170908000,49.44895194,8.89946667
38,1436170918000,49.44887751,8.89986252
39,1436170932000,49.4490516,8.89992792
40,1436170938000,49.44902916,8.90002282
41,1436170953000,49.44906118,8.90013204
