id,attr_time,attr_lat,attr_lng
1,1436170471000,49.44978957,8.8978357
2,1436170506000,49.44980483,8.89854299
3,1436170561000,49.44980887,8.89855814
4,1436170576000,49.44981886,8.89852105
5,1436170597000,49.44977974,8.89854786
6,1436170607000,49.44976576,8.89856155
7,1436170621000,49.4497398,8.89857758
8,1436170629000,49.44973545,8.89857243
9,1436170638000,49.44973062,8.89857413
10,1436170650000,49.44971553,8.8985413
11,1436170661000,49.44970949,8.8985299
12,1436170674000,49.44969409,8.89852161
13,1436170681000,49.44968545,8.89851938
14,1436170701000,49.44966716,8.8985283
15,1436170715000,49.44965198,8.89850135
16,1436170725000,49.44897646,8.898444
17,1436170737000,49.44884348,8.8984622
18,1436170747000,49.44887414,8.89884318
19,1436170758000,49.44879512,8.89894654
20,1436170768000,49.44881854,8.89884226
21,1436170780000,49.44904587,8.89943554
22,1436170791000,49.44901011,8.89943471
23,1436170801000,49.4489998,8.89950258
24,1436170811000,49.44887948,8.89931641
25,1436170822000,49.44911651,8.89927747
26,1436170832000,49.44904986,8.89922755
27,1436170844000,49.4490819,8.89921724
28,1436170854000,49.4490911,8.89920104
29,1436170863000,49.44902623,8.89924795
30,1436170877000,49.44901214,8.89929105
31,1436170883000,49.44901214,8.89929104
32,1436170895000,49.44896726,8.89934297
33,1436170916000,49.44895955,8.8993688
34,1436170935000,49.44899157,8.89946157
35,1436170939000,49.44899156,8.89946158
36,1436170956000,49.44896189,8.8994873
