id,attr_time,attr_x,attr_y,attr_z
1,1436546010939,-47.444,13.771,7.771
2,1436546010957,-47.444,13.771,7.771
3,1436546010980,-47.444,13.771,7.771
4,1436546010997,-47.444,13.771,7.771
5,1436546011020,-47.444,13.771,7.771
6,1436546011039,-47.444,13.771,7.771
7,1436546011058,-47.444,13.771,7.771
8,1436546011080,-47.444,13.771,7.771
9,1436546011097,-47.444,13.771,7.771
10,1436546011117,-47.444,13.771,7.771
11,1436546011137,-47.444,13.771,7.771
12,1436546011157,-47.444,13.771,7.771
13,1436546011179,-47.444,13.771,7.771
14,1436546011197,-47.444,13.771,7.771
15,1436546011219,-47.444,13.771,7.771
16,1436546011240,-47.444,13.771,7.771
17,1436546011258,-47.444,13.771,7.771
18,1436546011277,-47.444,13.771,7.771
19,1436546011297,-47.444,13.771,7.771
20,1436546011318,-47.444,13.771,7.771
21,1436546011338,-47.444,13.771,7.771
22,1436546011357,-47.444,13.771,7.771
23,1436546011378,-47.444,13.771,7.771
24,1436546011398,-47.444,13.771,7.771
25,1436546011430,-47.444,13.771,7.771
26,1436546011449,-47.444,13.771,7.771
27,1436546011478,-47.444,13.771,7.771
28,1436546011479,-47.444,13.771,7.771
29,1436546011503,-47.444,13.771,7.771
30,1436546011539,-47.444,13.771,7.771
31,1436546011540,-47.444,13.771,7.771
32,1436546011558,-47.444,13.771,7.771
33,1436546011578,-47.444,13.771,7.771
34,1436546011598,-47.444,13.771,7.771
35,1436546011618,-47.444,13.771,7.771
36,1436546011655,-47.444,13.771,7.771
37,1436546011657,-47.444,13.771,7.771
38,1436546011677,-47.444,13.771,7.771
39,1436546011697,-47.444,13.771,7.771
40,1436546011717,-47.444,13.771,7.771
41,1436546011737,-47.444,13.771,7.771
42,1436546011760,-47.444,13.771,7.771
43,1436546011780,-47.444,13.771,7.771
44,1436546011802,-47.444,13.771,7.771
45,1436546011819,-47.444,13.771,7.771
46,1436546011841,-47.444,13.771,7.771
47,1436546011860,-47.444,13.771,7.4
48,1436546011879,-47.444,13.771,7.4
49,1436546011901,-47.444,13.771,7.4
50,1436546011924,-47.444,13.771,7.4
51,1436546011937,-47.444,13.771,7.07
52,1436546011959,-47.444,13.771,7.07
53,1436546011981,-47.444,13.771,7.07
54,1436546012032,-47.444,13.771,7.07
55,1436546012033,-47.444,13.771,7.07
56,1436546012037,-47.444,13.771,7.07
57,1436546012057,-47.444,13.771,6.761
58,1436546012077,-47.444,13.771,6.761
59,1436546012097,-47.444,13.771,6.761
60,1436546012117,-47.444,13.771,6.761
61,1436546012138,-47.444,13.771,6.761
62,1436546012158,-47.444,13.771,6.761
63,1436546012194,-47.444,13.771,6.761
64,1436546012204,-47.444,13.771,6.761
65,1436546012219,-47.444,13.771,6.761
66,1436546012238,-47.444,13.771,6.761
67,1436546012258,-47.444,13.771,6.761
68,1436546012278,-47.444,13.771,6.761
69,1436546012299,-47.444,13.771,7.077
70,1436546012318,-47.444,13.771,7.077
71,1436546012343,-47.444,13.771,7.077
72,1436546012359,-47.444,13.771,7.077
73,1436546012381,-47.444,13.771,7.077
74,1436546012399,-47.444,13.771,7.077
75,1436546012418,-47.444,13.771,7.077
76,1436546012439,-47.444,13.771,7.392
77,1436546012461,-47.444,13.771,7.392
78,1436546012482,-47.444,13.771,7.392
79,1436546012502,-47.444,13.771,7.392
80,1436546012522,-47.444,13.771,7.392
81,1436546012542,-47.444,13.771,7.392
82,1436546012560,-47.444,13.771,7.392
83,1436546012578,-47.444,13.771,7.392
84,1436546012600,-47.444,13.771,7.392
85,1436546012619,-47.444,13.771,7.707
86,1436546012640,-47.444,13.771,7.707
87,1436546012662,-47.444,13.771,7.707
88,1436546012681,-47.444,13.771,7.707
89,1436546012702,-47.444,13.771,7.707
90,1436546012722,-47.444,13.771,7.707
91,1436546012742,-47.444,13.771,7.707
92,1436546012762,-47.444,13.771,8.032
93,1436546012782,-47.444,13.771,8.032
94,1436546012803,-47.444,13.771,8.032
95,1436546012820,-47.444,13.771,8.032
96,1436546012841,-47.444,13.771,8.032
97,1436546012896,-47.444,13.771,8.032
98,1436546012897,-47.444,13.771,8.032
99,1436546012913,-47.444,13.771,8.032
