id,attr_time,attr_lat,attr_lng
1,1435996979000,49.44983638,8.89842945
2,1435996983000,49.44983461,8.8984297
3,1435997019000,49.44983488,8.89843421
4,1435997028000,49.44986311,8.89843644
5,1435997070000,49.44984046,8.89845751
6,1435997079000,49.44984025,8.89845693
7,1435997088000,49.44981775,8.89846838
8,1435997099000,49.44978981,8.89847387
9,1435997107000,49.44978712,8.89846273
10,1435997119000,49.44946723,8.89835535
11,1435997128000,49.44937897,8.89833298
12,1435997138000,49.44929075,8.89832943
13,1435997149000,49.4492306,8.8982973
14,1435997159000,49.44916195,8.89828571
15,1435997170000,49.44918497,8.89834312
16,1435997190000,49.44905721,8.89846459
17,1435997193000,49.44902907,8.89849183
18,1435997229000,49.44865101,8.89857078
19,1435997241000,49.44880445,8.89848763
20,1435997251000,49.44866184,8.89843539
21,1435997262000,49.44864916,8.89852036
22,1435997271000,49.44867526,8.89860134
23,1435997282000,49.44872417,8.89878855
24,1435997294000,49.44876833,8.89888881
25,1435997302000,49.4487956,8.89892355
26,1435997313000,49.44882724,8.89895284
27,1435997323000,49.44885198,8.89897256
28,1435997334000,49.44887772,8.89900762
29,1435997344000,49.44889161,8.8990285
30,1435997354000,49.44892739,8.89905352
31,1435997364000,49.44894779,8.89908902
32,1435997375000,49.44888109,8.89927545
33,1435997385000,49.44883595,8.89951374
34,1435997395000,49.44883477,8.8996607
35,1435997417000,49.44883056,8.89968722
36,1435997428000,49.4488356,8.89979486
37,1435997437000,49.44877576,8.89988521
38,1435997448000,49.44882704,8.89992157
39,1435997458000,49.44886631,8.90009622
