id,attr_time,attr_lat,attr_lng
1,1435996970000,49.44980557,8.8984138
2,1435996979000,49.44980215,8.89841808
3,1435997015000,49.44982789,8.89840493
4,1435997018000,49.44983717,8.89842062
5,1435997086000,49.44983859,8.89842827
6,1435997096000,49.44982742,8.89844613
7,1435997105000,49.44981996,8.89843591
8,1435997116000,49.44979259,8.89847597
9,1435997125000,49.44977283,8.89848382
10,1435997135000,49.44976089,8.89848337
11,1435997156000,49.44924358,8.89827482
12,1435997169000,49.44921144,8.89827222
13,1435997192000,49.44912116,8.8982282
14,1435997215000,49.44909595,8.89827131
15,1435997226000,49.44909342,8.89827775
16,1435997231000,49.44909352,8.8982787
17,1435997241000,49.44906752,8.89826352
18,1435997252000,49.44883056,8.89868401
19,1435997264000,49.44887188,8.89895261
20,1435997272000,49.44886092,8.89891095
21,1435997283000,49.44887921,8.89903376
22,1435997294000,49.44901387,8.89883743
23,1435997305000,49.44902554,8.8988408
24,1435997316000,49.44903147,8.89906645
25,1435997326000,49.44899763,8.89925866
26,1435997336000,49.44892784,8.89940467
27,1435997346000,49.44898748,8.8991733
28,1435997356000,49.44902349,8.89910278
29,1435997369000,49.44902374,8.89913902
30,1435997379000,49.44901684,8.89926089
31,1435997391000,49.44898243,8.89944936
32,1435997406000,49.44900861,8.89976746
33,1435997410000,49.44896951,8.89984532
34,1435997423000,49.44887056,8.89975641
35,1435997434000,49.44889877,8.89990213
36,1435997453000,49.44890585,8.90010581
