id,attr_time,attr_lat,attr_lng
1,1435996974000,49.449885,8.89828845
2,1435996984000,49.449888,8.89828198
3,1435996999000,49.44989056,8.89827446
4,1435997015000,49.4498532,8.89842758
5,1435997025000,49.44984098,8.89844173
6,1435997065000,49.44984099,8.89844494
7,1435997075000,49.4498405,8.89844538
8,1435997084000,49.44984206,8.89844105
9,1435997096000,49.44984122,8.89844096
10,1435997105000,49.44983343,8.89844718
11,1435997114000,49.44982305,8.89845937
12,1435997124000,49.44981068,8.89847693
13,1435997136000,49.44933635,8.8982491
14,1435997148000,49.44946582,8.8983954
15,1435997156000,49.4493626,8.89833993
16,1435997168000,49.44937774,8.89834851
17,1435997185000,49.44937869,8.89825193
18,1435997189000,49.44917379,8.89833834
19,1435997200000,49.44913739,8.89849768
20,1435997212000,49.44906716,8.8984926
21,1435997221000,49.44903541,8.8984663
22,1435997232000,49.44899383,8.89845874
23,1435997241000,49.44896519,8.89838143
24,1435997252000,49.44890762,8.89839322
25,1435997264000,49.44887355,8.89840767
26,1435997273000,49.44886968,8.89843271
27,1435997284000,49.44887551,8.89846137
28,1435997295000,49.44887056,8.89850303
29,1435997305000,49.44887215,8.8985016
30,1435997315000,49.44887624,8.89850011
31,1435997326000,49.4488852,8.89850503
32,1435997337000,49.44888962,8.89851069
33,1435997347000,49.44906731,8.8987607
34,1435997356000,49.44899515,8.89900165
35,1435997367000,49.44898786,8.89906449
36,1435997379000,49.44896464,8.89914507
37,1435997389000,49.44897633,8.89915857
38,1435997400000,49.44897194,8.89918377
39,1435997412000,49.44896798,8.89920787
40,1435997422000,49.44896616,8.89921493
41,1435997431000,49.44896303,8.8992769
42,1435997444000,49.44896291,8.89927736
43,1435997454000,49.44896191,8.89928253
44,1435997467000,49.44895956,8.89929575
45,1435997476000,49.44895905,8.89929803
