id,attr_time,attr_db
1,1435996968254,22.4713954343929
2,1435996968987,26.994318558228
3,1435996969678,27.8634891778422
4,1435996970382,27.5376325136738
5,1435996971113,25.3456154653695
6,1435996971801,25.2015964199211
7,1435996972843,26.0064328720689
8,1435996973507,24.0855563439158
9,1435996974180,31.1090786059737
10,1435996974896,43.1523980303242
11,1435996975598,42.9551281236804
12,1435996976301,40.7579885614061
13,1435996977033,49.1800358269023
14,1435996977705,55.3504063853126
15,1435996978360,41.7249304484637
16,1435996979018,55.0179843862631
17,1435996979672,45.9857820862555
18,1435996980366,61.7968491569537
19,1435996981073,62.9411963661345
20,1435996981774,69.0817884674091
21,1435996982512,55.4906597439202
22,1435996983358,55.4338676924792
23,1435996984164,63.3898483697765
24,1435996984821,60.1083564701951
25,1435996985550,61.0509462638837
26,1435996986285,57.2537742638091
27,1435996986999,65.7697729301541
28,1435996987708,56.3546399986818
29,1435996988428,60.2321996075487
30,1435996989125,57.6904286925979
31,1435996989872,55.4558136687498
32,1435996990580,47.0615398524507
33,1435996991305,46.9591823592676
34,1435996992097,66.2110105655521
35,1435996992805,67.3407506069531
36,1435996993519,58.1519857563604
37,1435996994253,52.7672493826779
38,1435996994960,51.0632319711454
39,1435996995646,65.5056270618303
40,1435996996364,67.8470604621346
41,1435996997087,66.5459326696237
42,1435996998123,49.7210576818816
43,1435996998832,73.8372755226941
44,1435996999512,69.7756166834986
45,1435997000284,42.8181959815282
46,1435997001002,58.6521830975612
47,1435997001723,61.4833187846511
48,1435997002455,71.4403566868249
49,1435997003173,67.146148932677
50,1435997003901,68.266531969041
51,1435997004589,65.3592045768568
52,1435997005298,66.853461202037
53,1435997006012,61.1833357822824
54,1435997006694,59.2140866355398
55,1435997007368,52.5087775485877
56,1435997008146,71.2463228359329
57,1435997008897,71.5210629562837
58,1435997009611,64.6537176000098
59,1435997010352,72.1685946177497
60,1435997011068,69.6165133884347
61,1435997011924,55.6904391445331
62,1435997012672,59.8314154871419
63,1435997013341,72.8425572663049
64,1435997013945,51.7883906480012
65,1435997014617,55.991417469811
66,1435997015324,67.4733065479137
67,1435997016026,78.4184414082911
68,1435997016738,54.7538618804577
69,1435997017440,59.1474052743269
70,1435997018209,56.639716245923
71,1435997018915,58.43126290236
72,1435997019723,61.4444350479677
73,1435997020331,56.2968569833378
