id,attr_time,attr_light
1,1437147221418,3.0
2,1437147221438,3.0
3,1437147221460,3.0
4,1437147221479,3.0
5,1437147221498,3.0
6,1437147221519,3.0
7,1437147221538,3.0
8,1437147221561,3.0
9,1437147221583,3.0
10,1437147221600,3.0
11,1437147221621,3.0
12,1437147221639,4.0
13,1437147221658,4.0
14,1437147221678,4.0
15,1437147221702,4.0
16,1437147221721,4.0
17,1437147221738,4.0
18,1437147221760,4.0
19,1437147221780,4.0
20,1437147221819,3.0
21,1437147221820,3.0
22,1437147221840,3.0
23,1437147221858,3.0
24,1437147221880,3.0
25,1437147221900,3.0
26,1437147221920,3.0
27,1437147221940,3.0
28,1437147221959,3.0
29,1437147221980,3.0
30,1437147222004,3.0
31,1437147222023,3.0
32,1437147222041,3.0
33,1437147222061,3.0
34,1437147222081,3.0
35,1437147222103,3.0
36,1437147222120,3.0
37,1437147222142,3.0
38,1437147222162,3.0
39,1437147222181,3.0
40,1437147222199,3.0
41,1437147222220,3.0
42,1437147222252,3.0
43,1437147222259,3.0
44,1437147222279,3.0
45,1437147222299,3.0
46,1437147222319,3.0
47,1437147222340,3.0
48,1437147222361,3.0
49,1437147222381,3.0
50,1437147222403,3.0
51,1437147222420,3.0
52,1437147222443,3.0
53,1437147222465,3.0
54,1437147222483,3.0
55,1437147222501,3.0
56,1437147222520,3.0
57,1437147222541,3.0
58,1437147222561,3.0
59,1437147222584,3.0
60,1437147222604,3.0
61,1437147222623,3.0
62,1437147222640,3.0
63,1437147222665,3.0
64,1437147222722,3.0
65,1437147222723,3.0
66,1437147222724,3.0
67,1437147222760,3.0
68,1437147222761,3.0
69,1437147222780,3.0
70,1437147222808,3.0
71,1437147222823,3.0
72,1437147222841,3.0
73,1437147222861,4.0
74,1437147222886,4.0
75,1437147222901,4.0
76,1437147222921,4.0
77,1437147222941,4.0
78,1437147222962,4.0
79,1437147222983,4.0
80,1437147223001,4.0
81,1437147223022,4.0
82,1437147223041,4.0
83,1437147223062,3.0
84,1437147223083,3.0
85,1437147223100,3.0
86,1437147223122,3.0
87,1437147223146,3.0
88,1437147223202,3.0
89,1437147223210,3.0
90,1437147223211,3.0
91,1437147223233,3.0
92,1437147223245,3.0
93,1437147223261,3.0
94,1437147223288,3.0
95,1437147223302,3.0
96,1437147223322,3.0
97,1437147223341,3.0
98,1437147223362,3.0
99,1437147223384,3.0
100,1437147223400,3.0
101,1437147223421,3.0
102,1437147223441,4.0
103,1437147223463,4.0
104,1437147223489,4.0
105,1437147223504,4.0
106,1437147223526,4.0
107,1437147223542,4.0
108,1437147223576,5.0
109,1437147223717,5.0
110,1437147223721,6.0
111,1437147223722,6.0
112,1437147223723,7.0
113,1437147223724,7.0
114,1437147223725,6.0
115,1437147223726,6.0
116,1437147223727,10.0
117,1437147223767,10.0
