id,attr_time,attr_lat,attr_lng
1,1436890999000,49.44880629,8.90010259
2,1436891012000,49.44880629,8.90010259
3,1436891020000,49.44880492,8.90010478
4,1436891030000,49.44880564,8.90010311
5,1436891041000,49.44880679,8.90010407
6,1436891053000,49.44880732,8.90010275
7,1436891071000,49.4488117,8.90009246
8,1436891082000,49.44881261,8.90009087
9,1436891092000,49.44881804,8.90007991
10,1436891102000,49.44882763,8.90006503
11,1436891113000,49.44899282,8.89942182
12,1436891122000,49.44902941,8.89901771
13,1436891133000,49.44911463,8.89890518
14,1436891144000,49.44908866,8.89898316
15,1436891157000,49.44913479,8.89895417
16,1436891164000,49.44909496,8.89904125
17,1436891174000,49.44908756,8.8989953
18,1436891184000,49.4491905,8.89889194
19,1436891195000,49.44912281,8.89870835
20,1436891205000,49.4489488,8.89872769
21,1436891215000,49.44884643,8.89875773
22,1436891224000,49.44881376,8.89875929
23,1436891234000,49.44867286,8.89873738
24,1436891245000,49.44882145,8.89866864
25,1436891258000,49.44879216,8.8986367
26,1436891270000,49.44858261,8.89861381
27,1436891276000,49.44876378,8.89850436
28,1436891292000,49.44877108,8.89867275
29,1436891298000,49.44881266,8.89865034
30,1436891308000,49.44886803,8.89870541
31,1436891316000,49.44908364,8.89838555
32,1436891328000,49.44913536,8.89840261
33,1436891339000,49.44937913,8.898217
34,1436891349000,49.44923711,8.89837472
35,1436891357000,49.449267,8.89836772
36,1436891369000,49.44928325,8.89835652
37,1436891378000,49.44930607,8.89837933
38,1436891389000,49.44930875,8.89836796
39,1436891398000,49.44931794,8.89835498
40,1436891409000,49.44934754,8.89835584
41,1436891419000,49.4493703,8.89835186
42,1436891429000,49.4493786,8.89835983
43,1436891441000,49.44946259,8.89839925
44,1436891450000,49.44955369,8.89828632
45,1436891462000,49.44962972,8.89808782
46,1436891507000,49.44981806,8.89827273
47,1436891533000,49.44995251,8.89856661
48,1436891537000,49.44994493,8.89853962
49,1436891549000,49.44996645,8.89841205
50,1436891590000,49.44993979,8.89790076
51,1436891595000,49.44984421,8.89791434
52,1436891605000,49.44956282,8.89824631
