id,attr_time,attr_lat,attr_lng
1,1436890996000,49.44881496,8.90008767
2,1436891016000,49.4488156,8.90008568
3,1436891020000,49.4488158,8.9000853
4,1436891030000,49.44881618,8.9000849
5,1436891041000,49.44881342,8.90008463
6,1436891052000,49.44883399,8.89971049
7,1436891064000,49.44899636,8.89959854
8,1436891073000,49.44883825,8.89951162
9,1436891084000,49.44894232,8.89933473
10,1436891092000,49.44885926,8.89910735
11,1436891103000,49.44894754,8.89939657
12,1436891112000,49.44910474,8.89936128
13,1436891122000,49.44893111,8.89913823
14,1436891133000,49.4487991,8.89906504
15,1436891154000,49.44880466,8.8989335
16,1436891167000,49.44890956,8.89901896
17,1436891175000,49.44900215,8.89895769
18,1436891186000,49.44898716,8.89905828
19,1436891195000,49.44896071,8.89896113
20,1436891206000,49.44895632,8.89849128
21,1436891215000,49.44892507,8.89854228
22,1436891226000,49.4488871,8.89865301
23,1436891236000,49.44876734,8.89866395
24,1436891246000,49.44867675,8.89866824
25,1436891257000,49.44861004,8.89863798
26,1436891268000,49.44862034,8.89867334
27,1436891278000,49.44869825,8.89869257
28,1436891288000,49.44883924,8.89858096
29,1436891308000,49.44926414,8.89786943
30,1436891319000,49.44923831,8.89834971
31,1436891338000,49.44923977,8.89818879
32,1436891358000,49.44906295,8.89795424
33,1436891368000,49.44910437,8.89789249
34,1436891379000,49.44945803,8.89838965
35,1436891390000,49.44929564,8.89827571
36,1436891399000,49.44924498,8.8981962
37,1436891410000,49.44937223,8.89818091
38,1436891420000,49.44954393,8.89819803
39,1436891431000,49.44970206,8.89850416
40,1436891441000,49.44974012,8.8983798
41,1436891451000,49.44980623,8.89826453
42,1436891463000,49.44991435,8.89828286
43,1436891506000,49.44987792,8.89832071
44,1436891510000,49.44982639,8.89838474
45,1436891537000,49.44985883,8.89827514
46,1436891549000,49.44984925,8.89832536
47,1436891597000,49.44996834,8.89772559
