id,attr_time,attr_lat,attr_lng
1,1436963030000,49.44882146,8.89996153
2,1436963041000,49.4488215,8.89996307
3,1436963047000,49.44882214,8.899962
4,1436963058000,49.44882439,8.89994682
5,1436963069000,49.44882898,8.89991317
6,1436963078000,49.44883363,8.89991706
7,1436963088000,49.44903284,8.89965906
8,1436963104000,49.44906238,8.89973324
9,1436963110000,49.44903403,8.8998473
10,1436963119000,49.44908306,8.89979127
11,1436963130000,49.44913089,8.89943088
12,1436963141000,49.44913662,8.89929194
13,1436963149000,49.44918068,8.89921883
14,1436963160000,49.44908959,8.89920322
15,1436963170000,49.44903168,8.89920832
16,1436963181000,49.44898571,8.89905869
17,1436963191000,49.44906829,8.89903544
18,1436963201000,49.44905675,8.89917754
19,1436963211000,49.44908577,8.89903794
20,1436963221000,49.44894305,8.89889573
21,1436963232000,49.44884017,8.89908514
22,1436963241000,49.44885544,8.89886987
23,1436963252000,49.44879835,8.89876151
24,1436963261000,49.44872664,8.89867593
25,1436963272000,49.44864264,8.89865299
26,1436963283000,49.44862585,8.8984527
27,1436963294000,49.44874707,8.89843385
28,1436963304000,49.44878706,8.89842112
29,1436963315000,49.44881323,8.8984512
30,1436963325000,49.44884209,8.89846723
31,1436963344000,49.44906506,8.89839442
32,1436963356000,49.4490638,8.89847011
33,1436963365000,49.44906793,8.89841313
34,1436963376000,49.44905238,8.89837152
35,1436963385000,49.44918268,8.89841635
36,1436963395000,49.44935971,8.89834648
37,1436963405000,49.44943892,8.89835872
38,1436963416000,49.4494391,8.89814373
39,1436963426000,49.44937032,8.89827973
40,1436963436000,49.44941455,8.89831137
41,1436963448000,49.44943588,8.89832853
42,1436963457000,49.44949147,8.89833062
43,1436963469000,49.44949057,8.89833082
44,1436963480000,49.44949323,8.89833081
45,1436963501000,49.44950155,8.89832344
46,1436963505000,49.44950511,8.89832538
47,1436963530000,49.44960961,8.89830868
48,1436963542000,49.44963799,8.89830165
49,1436963571000,49.4496434,8.8983001
50,1436963582000,49.44964583,8.89830411
