id,attr_time,attr_lat,attr_lng
1,1436963027000,49.4487303,8.8998256
2,1436963035000,49.44884606,8.89982043
3,1436963044000,49.44885114,8.89983882
4,1436963055000,49.44886202,8.89977895
5,1436963065000,49.44870934,8.89977476
6,1436963075000,49.4489002,8.89976922
7,1436963085000,49.44894085,8.89967532
8,1436963096000,49.44890908,8.89979958
9,1436963106000,49.44897491,8.89950789
10,1436963116000,49.44899722,8.89953057
11,1436963126000,49.44891254,8.89955161
12,1436963137000,49.44882025,8.89947691
13,1436963146000,49.44892896,8.89948791
14,1436963156000,49.44900339,8.89928502
15,1436963166000,49.44894873,8.89919469
16,1436963177000,49.44890992,8.89910775
17,1436963187000,49.44903023,8.89907426
18,1436963197000,49.44902511,8.899039
19,1436963208000,49.448977,8.89901908
20,1436963218000,49.44896245,8.89907981
21,1436963228000,49.44884301,8.89886388
22,1436963238000,49.44877231,8.89878352
23,1436963248000,49.44876002,8.89865322
24,1436963259000,49.44872905,8.89861008
25,1436963269000,49.44865983,8.89850349
26,1436963279000,49.44867487,8.89831562
27,1436963289000,49.44875498,8.89841291
28,1436963300000,49.4488857,8.89836023
29,1436963311000,49.44883701,8.89831786
30,1436963321000,49.44892661,8.89827037
31,1436963331000,49.44906349,8.89833143
32,1436963341000,49.44903851,8.89836346
33,1436963351000,49.4490479,8.89841256
34,1436963361000,49.44910918,8.89831189
35,1436963371000,49.44906329,8.89829795
36,1436963382000,49.44912331,8.89829884
37,1436963392000,49.44923774,8.89834415
38,1436963402000,49.44934299,8.89833901
39,1436963412000,49.44940198,8.89834615
40,1436963422000,49.44949037,8.89830047
41,1436963432000,49.44955938,8.89831759
42,1436963443000,49.44953534,8.89828409
43,1436963453000,49.44966875,8.89840906
44,1436963464000,49.44961598,8.8983273
45,1436963475000,49.44969528,8.89836372
46,1436963485000,49.44970266,8.89838934
47,1436963497000,49.44970464,8.89838786
48,1436963507000,49.44969569,8.89837341
49,1436963526000,49.44983239,8.89843218
50,1436963536000,49.44983387,8.89840829
51,1436963537447,49.44981384,8.89839634
52,1436963554000,49.44977866,8.89827188
53,1436963561000,49.44978799,8.89826796
54,1436963570000,49.44979452,8.89846458
55,1436963580426,49.44986597,8.89819693
