id,attr_time,attr_lat,attr_lng
1,1436963052000,49.44870179,8.89985138
2,1436963066000,49.44870177,8.89985121
3,1436963071000,49.44870183,8.89985159
4,1436963087000,49.448692,8.89977527
5,1436963092000,49.44869232,8.89977688
6,1436963138000,49.44868665,8.89973636
7,1436963157000,49.44868255,8.89970406
8,1436963169000,49.44868267,8.8997013
9,1436963189000,49.44868553,8.89970457
10,1436963205000,49.44868339,8.89967095
11,1436963210000,49.44868278,8.89966707
12,1436963222000,49.44868253,8.89966535
13,1436963232000,49.44868234,8.89966403
14,1436963242000,49.44868172,8.89965949
15,1436963253000,49.44868186,8.89965976
16,1436963260000,49.44868183,8.89965955
17,1436963271000,49.44867991,8.89964793
18,1436963287000,49.44868087,8.89963182
19,1436963291000,49.44847584,8.89922754
20,1436963341000,49.44880774,8.89793569
21,1436963368000,49.44927603,8.89802166
22,1436963374000,49.44938386,8.89802099
23,1436963385000,49.44943804,8.89811648
24,1436963395000,49.44939349,8.89817516
25,1436963403000,49.4493217,8.89805977
26,1436963415000,49.44932876,8.89814309
27,1436963425000,49.44933148,8.89829136
28,1436963434000,49.44940977,8.89832945
29,1436963458000,49.44975926,8.89823226
30,1436963463000,49.4497565,8.89827699
31,1436963529000,49.44989675,8.89845899
32,1436963532000,49.44987843,8.89846168
