id,attr_time,attr_lat,attr_lng
1,1436963054000,49.44863246,8.89950269
2,1436963069000,49.44863503,8.89951466
3,1436963073000,49.44863709,8.89952427
4,1436963088000,49.44864035,8.89954535
5,1436963096000,49.44864235,8.89955431
6,1436963129000,49.44864298,8.89955639
7,1436963149000,49.44862916,8.89949246
8,1436963170000,49.44860402,8.89935918
9,1436963181000,49.44858993,8.89927465
10,1436963201000,49.44855324,8.89905325
11,1436963207000,49.44855032,8.89903918
12,1436963219000,49.44855162,8.89904333
13,1436963227000,49.44855099,8.89902904
14,1436963238000,49.44852902,8.89892001
15,1436963248000,49.44853613,8.89895115
16,1436963259000,49.44876421,8.89844254
17,1436963268000,49.44869632,8.89845412
18,1436963278000,49.44875811,8.89809071
19,1436963290000,49.44873932,8.89811531
20,1436963301000,49.44876682,8.89823078
21,1436963327000,49.44903739,8.89782581
22,1436963370000,49.44914714,8.89778802
23,1436963381000,49.44935759,8.89839118
24,1436963390000,49.44934544,8.89828509
25,1436963400000,49.44941932,8.89822478
26,1436963410000,49.44957753,8.89816363
27,1436963421000,49.44957324,8.89843102
28,1436963432000,49.44955935,8.89842318
29,1436963451000,49.44955375,8.89842236
30,1436963462000,49.44954933,8.89816712
31,1436963529000,49.44989342,8.89871657
32,1436963533000,49.44985728,8.89860866
33,1436963546000,49.45000125,8.89797069
34,1436963581000,49.44984027,8.89838059
