id,attr_time,attr_lat,attr_lng
1,1436468780000,49.44985206,8.8983981
2,1436468814000,49.44985486,8.89840794
3,1436468818000,49.44985579,8.89846583
4,1436468829000,49.44984836,8.89847951
5,1436468874000,49.44978061,8.89851202
6,1436468879000,49.44981951,8.89838606
7,1436468890000,49.4498543,8.89833422
8,1436468899000,49.44988826,8.89848379
9,1436468910000,49.4498143,8.8985881
10,1436468919000,49.44965762,8.89845919
11,1436468929000,49.44956346,8.89833925
12,1436468939000,49.44958532,8.89819293
13,1436468953000,49.44943955,8.89826827
14,1436468959000,49.4493254,8.89826147
15,1436468970000,49.4491483,8.8983334
16,1436468982000,49.4490789,8.8984217
17,1436468992000,49.44883072,8.89812832
18,1436469001000,49.4488296,8.89842429
19,1436469013000,49.44880489,8.89863212
20,1436469023000,49.4487514,8.89854889
21,1436469033000,49.44868131,8.89842209
22,1436469042000,49.44871159,8.89839856
23,1436469053000,49.4489263,8.89847292
24,1436469063000,49.44884639,8.89886234
25,1436469074000,49.44879035,8.89912096
26,1436469144000,49.4491339,8.89891621
27,1436469148000,49.44911227,8.89894266
28,1436469159000,49.44899256,8.89907124
29,1436469172000,49.44890797,8.89930219
30,1436469180000,49.44901602,8.89974918
31,1436469192000,49.44901457,8.89983964
32,1436469200000,49.44876592,8.89980274
33,1436469211000,49.44914101,8.89983469
34,1436469220000,49.44902789,8.89981455
35,1436469233000,49.44884554,8.89970759
36,1436469241000,49.44873899,8.89995359
