id,attr_time,attr_lat,attr_lng
1,1436468778000,49.44987066,8.89833555
2,1436468788924,49.44973827,8.89846573
3,1436468800000,49.44986913,8.89833558
4,1436468812000,49.44986716,8.89833598
5,1436468818000,49.44986913,8.89834161
6,1436468830000,49.4498703,8.89834795
7,1436468852000,49.44988179,8.89846954
8,1436468864000,49.44992527,8.89844441
9,1436468873000,49.44990914,8.89841897
10,1436468883000,49.44986162,8.89833913
11,1436468893000,49.44980919,8.89835343
12,1436468903000,49.44974072,8.89834432
13,1436468913000,49.44967454,8.89834662
14,1436468923000,49.44958731,8.89830296
15,1436468934000,49.44952429,8.89829693
16,1436468943000,49.44943609,8.89832312
17,1436468954000,49.44928146,8.89821385
18,1436468965000,49.44917857,8.89822643
19,1436468975000,49.4491806,8.89840344
20,1436468985000,49.44913566,8.89843724
21,1436468995000,49.44904218,8.8984531
22,1436469006000,49.44895418,8.898398
23,1436469016000,49.44881906,8.89846055
24,1436469026000,49.44873542,8.8984332
25,1436469036000,49.44871501,8.89834686
26,1436469046000,49.44866225,8.89837842
27,1436469057000,49.44876314,8.89858027
28,1436469067000,49.44885,8.89871885
29,1436469077000,49.44892254,8.89887185
30,1436469088000,49.44898548,8.89902302
31,1436469098000,49.44906928,8.89911664
32,1436469108000,49.44904435,8.8992476
33,1436469118000,49.44896839,8.89929919
34,1436469129000,49.44893806,8.89938256
35,1436469138000,49.4490474,8.89942923
36,1436469148000,49.44904361,8.89946649
37,1436469159000,49.4489532,8.89953967
38,1436469169000,49.44891865,8.89962803
39,1436469179000,49.44892529,8.89970308
40,1436469191000,49.44896219,8.89985705
41,1436469200000,49.44891147,8.8999011
42,1436469210000,49.44887226,8.89990101
43,1436469220000,49.44878024,8.89986883
44,1436469231000,49.448756,8.89988531
45,1436469241000,49.44877976,8.89999846
46,1436469261000,49.44871457,8.90035557
