id,attr_time,attr_lat,attr_lng
1,1436468776000,49.45002517,8.89810166
2,1436468817000,49.44989059,8.89828071
3,1436468820000,49.4498919,8.89827885
4,1436468875000,49.44987594,8.89840551
5,1436468880000,49.44987602,8.89841692
6,1436468893000,49.44986969,8.89844128
7,1436468900000,49.44986596,8.89846927
8,1436468911000,49.44985884,8.89848332
9,1436468922000,49.44967519,8.8983732
10,1436468930000,49.44951676,8.89853278
11,1436468941000,49.44938149,8.8982758
12,1436468953000,49.44923994,8.8982079
13,1436468961000,49.44917415,8.89815658
14,1436468973000,49.44901881,8.89810818
15,1436468985000,49.44883972,8.89809851
16,1436468995000,49.44906058,8.89860435
17,1436469003000,49.44903607,8.89855767
18,1436469015000,49.4489317,8.89855109
19,1436469025000,49.44878726,8.89859443
20,1436469035000,49.44866347,8.89865515
21,1436469044000,49.4486266,8.89866271
22,1436469054000,49.44887649,8.89858962
23,1436469064000,49.44885312,8.89866039
24,1436469075000,49.44881616,8.89867179
25,1436469085000,49.44889071,8.89872926
26,1436469096000,49.44907731,8.89905862
27,1436469105000,49.44918279,8.89921464
28,1436469116000,49.44887941,8.89939152
29,1436469126000,49.4488068,8.89945992
30,1436469136000,49.4488329,8.89950689
31,1436469146000,49.44891497,8.89954143
32,1436469157000,49.44889789,8.89958991
33,1436469215000,49.44879351,8.899805
34,1436469219000,49.44880383,8.89980439
35,1436469236000,49.44879865,8.89990831
36,1436469239000,49.44879434,8.89993105
37,1436469261000,49.44880017,8.89999214
