id,attr_time,attr_db
1,1436295094492,18.3384189066986
2,1436295095196,43.8646110872925
3,1436295095813,36.0802201151298
4,1436295096478,50.4657657600978
5,1436295097095,55.5711917441077
6,1436295097714,65.8158677033466
7,1436295098381,59.4902126127164
8,1436295099038,46.3141319252205
9,1436295099708,68.6638062984673
10,1436295100325,65.4049461436857
11,1436295100987,65.3218613691765
12,1436295101676,69.8417386136263
13,1436295102263,43.203817654612
14,1436295102908,46.7838900802294
15,1436295103575,69.584573771724
16,1436295104234,63.0376517139663
17,1436295104858,61.4654682749451
18,1436295105517,68.5661138952467
19,1436295106158,65.5414148901685
20,1436295106783,49.2077904526647
21,1436295107428,67.2022957544851
22,1436295108069,69.9911301998047
23,1436295108716,68.3998013885001
24,1436295109375,66.6760900753625
25,1436295110005,67.8310354190641
26,1436295110671,37.2719484641368
27,1436295111302,69.7551746057121
28,1436295111971,62.8640160502299
29,1436295112637,67.591554738449
30,1436295113288,53.9093842447307
31,1436295113969,29.048414408862
32,1436295114645,72.2280502204385
33,1436295115289,61.4589230248786
34,1436295115979,69.9999517607235
35,1436295116632,56.41233829216
36,1436295117273,67.2900998199303
37,1436295117938,66.4071010968649
38,1436295118584,63.0413399092681
39,1436295119242,65.6576620005365
40,1436295119826,47.1719131436552
41,1436295120497,69.7487797866578
42,1436295121163,54.2352660553826
43,1436295121786,64.3572516559424
44,1436295122423,57.389065112629
45,1436295123059,58.3069288706118
46,1436295123733,66.303391800985
47,1436295124379,62.9269967068847
48,1436295125020,59.6437612863545
49,1436295125646,50.4819655056345
50,1436295126261,62.6655724089256
51,1436295126908,68.2125115611
52,1436295127571,63.3739310506853
53,1436295128199,59.386808709989
54,1436295128842,51.7542662528079
55,1436295129509,63.8739251863624
56,1436295130161,64.5675569659043
57,1436295130793,61.1429665106367
58,1436295131417,58.3485251183536
59,1436295132093,69.0909219709311
60,1436295132760,59.8210304842122
61,1436295133373,63.6745145456743
62,1436295134031,40.8700849995313
63,1436295134688,63.1522758950375
64,1436295135335,62.420571837867
65,1436295136006,64.1254592051602
66,1436295136665,49.719090728666
67,1436295137303,63.0140888678675
68,1436295137972,59.2986861986647
69,1436295138633,63.4992827066523
70,1436295139260,62.2615225654666
71,1436295139875,48.3126471029957
72,1436295140537,68.8784381531431
73,1436295141209,56.8713898387866
74,1436295141840,64.3665017277873
75,1436295142505,46.3649818750594
76,1436295143172,68.3192640994646
77,1436295143808,61.7279133164666
78,1436295144494,68.3830310769802
79,1436295145158,39.9387890316299
80,1436295145809,67.3235007271198
81,1436295146495,58.4299197205521
82,1436295147145,69.1985959592657
83,1436295147799,50.6237404794145
84,1436295148422,70.569149347726
85,1436295149078,61.727470674295
86,1436295149719,66.0387947037937
87,1436295150376,55.9552987435125
88,1436295150989,62.7323790392411
89,1436295151611,70.699570364639
90,1436295152269,64.4988322380113
91,1436295152890,59.9445021834705
92,1436295153565,42.4365348795009
93,1436295154221,64.3901274610204
94,1436295154845,61.036173260606
95,1436295155512,62.1550806990569
96,1436295156174,54.5084031234697
97,1436295156822,55.3555905765117
98,1436295157445,63.8549271412524
99,1436295158106,64.6215510071809
100,1436295158778,71.3389474007597
101,1436295159374,72.0336012662787
102,1436295160019,69.6206748020012
103,1436295160680,64.3216653580072
104,1436295161359,52.6078422421802
105,1436295161983,66.2103574414262
106,1436295162636,68.9997673146905
107,1436295163254,61.8239543772924
108,1436295163907,49.9852818388962
109,1436295164508,42.7304293033147
110,1436295165187,70.6849248923976
111,1436295165850,73.5583330110744
112,1436295166535,64.3268154229466
113,1436295167173,67.9958142429269
114,1436295167817,69.0302830499907
115,1436295168481,65.1394972335859
116,1436295169113,57.697253985688
117,1436295169773,70.582774208381
118,1436295170467,63.6204688942152
119,1436295171077,58.6772038161958
120,1436295171708,59.4720911311267
121,1436295172370,70.493063517341
122,1436295173027,67.0465750941831
123,1436295173656,55.9359325098129
124,1436295174301,44.3819696415174
125,1436295174992,70.0600434518231
126,1436295175619,69.3098358457763
127,1436295176277,63.1406360240687
128,1436295176940,55.5731716265393
129,1436295177597,62.9113007968234
130,1436295178208,51.815577963287
131,1436295178880,58.0565626851326
132,1436295179542,64.4931289954434
