id,attr_time,attr_light
1,1436890975499,0.0
2,1436890975500,0.0
3,1436890975501,0.0
4,1436890975502,0.0
5,1436890975503,0.0
6,1436890975504,0.0
7,1436890975505,0.0
8,1436890975506,0.0
9,1436890975507,0.0
10,1436890975508,0.0
11,1436890975509,0.0
12,1436890975510,0.0
13,1436890975511,0.0
14,1436890975512,0.0
15,1436890975513,0.0
16,1436890975514,0.0
17,1436890975515,0.0
18,1436890975516,0.0
19,1436890975517,0.0
20,1436890975518,0.0
21,1436890975519,0.0
22,1436890975520,0.0
23,1436890975521,0.0
24,1436890975522,0.0
25,1436890975523,0.0
26,1436890975524,0.0
27,1436890975525,0.0
28,1436890975526,0.0
29,1436890975527,0.0
30,1436890975528,0.0
31,1436890975529,0.0
32,1436890975530,0.0
33,1436890975531,0.0
34,1436890975532,0.0
35,1436890975533,0.0
36,1436890975534,0.0
37,1436890975535,0.0
38,1436890975536,0.0
39,1436890975537,0.0
40,1436890975538,0.0
41,1436890975539,0.0
42,1436890975540,0.0
43,1436890975541,0.0
44,1436890975542,0.0
45,1436890975543,0.0
46,1436890975544,0.0
47,1436890975545,0.0
48,1436890975546,0.0
49,1436890975547,0.0
50,1436890975548,0.0
51,1436890975549,0.0
52,1436890975550,0.0
53,1436890975551,0.0
54,1436890975552,0.0
55,1436890975553,0.0
56,1436890975554,0.0
57,1436890975555,0.0
58,1436890975556,0.0
59,1436890975557,0.0
60,1436890975558,0.0
61,1436890975559,0.0
62,1436890975560,0.0
63,1436890975561,0.0
64,1436890975562,0.0
65,1436890975563,0.0
66,1436890975564,0.0
67,1436890975565,0.0
68,1436890975566,0.0
69,1436890975567,0.0
70,1436890975568,0.0
71,1436890975569,0.0
72,1436890975570,0.0
73,1436890975571,0.0
74,1436890975572,0.0
75,1436890975573,0.0
76,1436890975574,0.0
77,1436890975575,0.0
78,1436890975576,0.0
79,1436890975577,0.0
80,1436890975578,0.0
81,1436890975579,0.0
82,1436890975580,0.0
83,1436890975581,0.0
84,1436890975582,0.0
85,1436890975583,0.0
86,1436890975584,0.0
87,1436890975592,0.0
88,1436890975613,0.0
89,1436890975632,0.0
90,1436890975653,0.0
91,1436890975673,0.0
92,1436890975693,0.0
93,1436890975713,0.0
94,1436890975733,0.0
95,1436890975754,0.0
96,1436890975774,0.0
97,1436890975795,0.0
98,1436890975814,0.0
99,1436890975837,0.0
100,1436890975855,0.0
101,1436890975874,0.0
102,1436890975893,0.0
103,1436890975914,0.0
104,1436890975933,0.0
105,1436890975957,0.0
106,1436890975976,0.0
107,1436890975996,0.0
108,1436890976016,0.0
109,1436890976035,0.0
110,1436890976061,0.0
111,1436890976073,0.0
112,1436890976095,0.0
113,1436890976113,0.0
114,1436890976134,0.0
115,1436890976155,0.0
116,1436890976174,0.0
117,1436890976196,0.0
118,1436890976217,0.0
119,1436890976235,0.0
120,1436890976255,0.0
121,1436890976276,0.0
122,1436890976299,0.0
123,1436890976318,0.0
124,1436890976337,0.0
125,1436890976358,0.0
126,1436890976378,0.0
127,1436890976396,0.0
128,1436890976420,0.0
129,1436890976437,0.0
130,1436890976455,0.0
131,1436890976475,0.0
132,1436890976501,0.0
133,1436890976518,0.0
134,1436890976536,0.0
135,1436890976558,0.0
136,1436890976576,0.0
137,1436890976795,0.0
138,1436890976796,0.0
139,1436890976797,0.0
140,1436890976798,0.0
141,1436890976799,0.0
142,1436890976800,0.0
143,1436890976801,0.0
144,1436890976802,0.0
145,1436890976803,0.0
146,1436890976804,0.0
147,1436890976805,0.0
148,1436890976819,0.0
149,1436890976841,0.0
150,1436890976859,0.0
151,1436890976881,0.0
152,1436890976900,0.0
153,1436890976916,0.0
154,1436890976935,0.0
155,1436890976955,0.0
156,1436890976977,0.0
157,1436890976995,0.0
158,1436890977015,0.0
159,1436890977035,0.0
160,1436890977055,0.0
161,1436890977081,0.0
162,1436890977101,0.0
163,1436890977120,0.0
164,1436890977138,0.0
165,1436890977158,0.0
166,1436890977178,0.0
167,1436890977195,0.0
168,1436890977216,0.0
169,1436890977236,0.0
170,1436890977255,0.0
171,1436890977278,0.0
172,1436890977302,0.0
173,1436890977319,0.0
174,1436890977337,0.0
175,1436890977355,0.0
176,1436890977376,0.0
177,1436890977396,0.0
178,1436890977419,0.0
179,1436890977463,0.0
180,1436890977464,0.0
181,1436890977478,0.0
182,1436890977497,0.0
183,1436890977515,0.0
184,1436890977537,0.0
185,1436890977556,0.0
186,1436890977575,0.0
187,1436890977601,0.0
188,1436890977618,0.0
189,1436890977638,0.0
190,1436890977656,0.0
191,1436890977675,0.0
192,1436890977700,0.0
193,1436890977719,0.0
194,1436890977739,0.0
195,1436890977759,0.0
196,1436890977781,0.0
197,1436890977800,0.0
198,1436890977821,0.0
199,1436890977838,0.0
200,1436890977858,0.0
201,1436890977877,0.0
202,1436890977899,0.0
203,1436890977918,0.0
204,1436890977938,0.0
205,1436890977956,0.0
206,1436890977986,0.0
207,1436890978000,0.0
208,1436890978018,0.0
209,1436890978041,0.0
210,1436890978059,0.0
211,1436890978078,0.0
212,1436890978099,0.0
213,1436890978171,0.0
214,1436890978172,0.0
215,1436890978173,0.0
216,1436890978182,0.0
217,1436890978199,0.0
218,1436890978221,0.0
219,1436890978238,0.0
220,1436890978257,0.0
221,1436890978277,0.0
222,1436890978303,0.0
223,1436890978330,0.0
224,1436890978339,0.0
225,1436890978360,0.0
226,1436890978388,0.0
227,1436890978397,0.0
228,1436890978420,0.0
229,1436890978441,0.0
230,1436890978459,0.0
231,1436890978478,0.0
232,1436890978498,0.0
233,1436890978517,0.0
234,1436890978539,0.0
235,1436890978559,0.0
236,1436890978579,0.0
237,1436890978624,0.0
238,1436890978625,0.0
239,1436890978642,0.0
240,1436890978664,0.0
241,1436890978682,0.0
242,1436890978702,0.0
243,1436890978720,0.0
244,1436890978740,0.0
245,1436890978758,0.0
246,1436890978778,0.0
247,1436890978800,0.0
248,1436890978821,0.0
249,1436890978841,0.0
250,1436890978860,0.0
251,1436890978883,0.0
252,1436890978932,0.0
253,1436890978937,0.0
254,1436890978938,0.0
255,1436890978960,0.0
256,1436890978980,0.0
257,1436890979003,0.0
258,1436890979020,0.0
259,1436890979041,0.0
260,1436890979059,0.0
261,1436890979079,0.0
262,1436890979100,0.0
263,1436890979118,0.0
264,1436890979142,0.0
265,1436890979160,0.0
266,1436890979181,0.0
267,1436890979201,0.0
268,1436890979220,0.0
269,1436890979239,0.0
270,1436890979257,0.0
271,1436890979280,0.0
272,1436890979301,0.0
273,1436890979321,0.0
274,1436890979342,0.0
275,1436890979358,0.0
276,1436890979382,0.0
277,1436890979401,0.0
278,1436890979420,0.0
279,1436890979440,0.0
280,1436890979461,0.0
281,1436890979479,0.0
282,1436890979502,0.0
283,1436890979520,0.0
284,1436890979543,0.0
285,1436890979561,0.0
286,1436890979579,0.0
287,1436890981147,0.0
288,1436890981148,0.0
289,1436890981149,0.0
290,1436890981150,0.0
291,1436890981151,0.0
