id,attr_time,attr_lat,attr_lng
1,1437227283000,49.4487171,8.90001777
2,1437227288000,49.44871707,8.90001727
3,1437227300000,49.44863709,8.89988198
4,1437227309000,49.44857298,8.89977591
5,1437227318000,49.44873149,8.89973749
6,1437227329000,49.44891553,8.89982293
7,1437227338000,49.44890969,8.89991884
8,1437227349000,49.44892988,8.89958082
9,1437227360000,49.44892,8.89950579
10,1437227369000,49.44888706,8.89943525
11,1437227379000,49.44890111,8.89938367
12,1437227389000,49.44911269,8.89919294
13,1437227400000,49.44909178,8.89919391
14,1437227410000,49.44903329,8.89938751
15,1437227419000,49.44902923,8.89938178
16,1437227430000,49.44898818,8.89911341
17,1437227441000,49.44902712,8.89910417
18,1437227452000,49.44906621,8.89909177
19,1437227461000,49.44907816,8.89904585
20,1437227471000,49.44909079,8.89899573
21,1437227482000,49.4489508,8.89877332
22,1437227491000,49.44889734,8.89872779
23,1437227501000,49.44885234,8.89878494
24,1437227512000,49.44879454,8.89877857
25,1437227521000,49.44875467,8.89862715
26,1437227532000,49.44872821,8.89836488
27,1437227544000,49.44872576,8.89832958
28,1437227554000,49.4487812,8.89834605
29,1437227563000,49.44878356,8.8983476
30,1437227575000,49.44880312,8.89834481
31,1437227585000,49.44880566,8.89834552
32,1437227595000,49.44884275,8.89832603
33,1437227614000,49.44902658,8.8983436
34,1437227626000,49.44915999,8.89825848
35,1437227636000,49.4492788,8.89812476
36,1437227646000,49.44941091,8.89806145
37,1437227656000,49.44949654,8.89816158
38,1437227666000,49.44948639,8.89819297
39,1437227678000,49.44950953,8.89818926
40,1437227688000,49.44962875,8.89817892
41,1437227698000,49.4496738,8.89824907
42,1437227710000,49.44982905,8.89815284
43,1437227718000,49.44984309,8.89809552
44,1437227733000,49.44996421,8.89819749
45,1437227765000,49.44989439,8.89828424
46,1437227783000,49.44967404,8.89847386
47,1437227787000,49.44976521,8.89847442
48,1437227796000,49.44982939,8.89844486
49,1437227807000,49.44985311,8.89841999
50,1437227821000,49.44985087,8.89842529
51,1437227828000,49.44984984,8.89842989
52,1437227839000,49.44984104,8.89840595
53,1437227850000,49.44986044,8.89835837
