id,attr_time,attr_lat,attr_lng
1,1437227290000,49.44870833,8.89988373
2,1437227302000,49.44870517,8.89983306
3,1437227310000,49.4489233,8.89973806
4,1437227320000,49.44885602,8.89966656
5,1437227341000,49.44872682,8.89945192
6,1437227362000,49.44881777,8.8994608
7,1437227372000,49.44878985,8.89946362
8,1437227383000,49.4487347,8.89919985
9,1437227402000,49.44882294,8.89924385
10,1437227412000,49.4489217,8.89928713
11,1437227422000,49.44891327,8.89927129
12,1437227434000,49.44890552,8.89925426
13,1437227444000,49.44890167,8.89923638
14,1437227454000,49.44890396,8.89922738
15,1437227464000,49.44889211,8.8992229
16,1437227474000,49.4489018,8.89922115
17,1437227484000,49.44889958,8.89922385
18,1437227495000,49.44876837,8.89876102
19,1437227504000,49.44871467,8.89875463
20,1437227514000,49.44856742,8.89868915
21,1437227525000,49.44858421,8.89849562
22,1437227536000,49.44861492,8.89842347
23,1437227547000,49.44861066,8.89846151
24,1437227558000,49.44856953,8.89849971
25,1437227578000,49.448596,8.89847634
26,1437227590000,49.44857689,8.89845959
27,1437227598000,49.44862822,8.89840279
28,1437227609000,49.44871052,8.89827211
29,1437227619000,49.44876033,8.89824346
30,1437227628000,49.44881692,8.89823179
31,1437227638000,49.44882925,8.89819361
32,1437227649000,49.44899013,8.8981683
33,1437227659000,49.44919843,8.89818609
34,1437227669000,49.44950405,8.8982904
35,1437227679000,49.44956218,8.89829317
36,1437227690000,49.44946391,8.89831265
37,1437227701000,49.44961177,8.89829441
38,1437227711000,49.44970084,8.89828838
39,1437227721000,49.44974544,8.89829388
40,1437227765000,49.4497378,8.8983057
41,1437227791000,49.44973306,8.89832949
42,1437227803000,49.44976662,8.89833009
43,1437227841000,49.44976817,8.89832309
