id,attr_time,attr_lat,attr_lng
1,1435990489000,49.44888967,8.89994752
2,1435990500000,49.4489234,8.89986464
3,1435990511000,49.4488656,8.89983191
4,1435990553000,49.44899283,8.8998093
5,1435990558000,49.44899765,8.89981354
6,1435990596000,49.44911743,8.89948474
7,1435990607000,49.44871337,8.89911099
8,1435990629000,49.4462377,8.89505842
9,1435990635000,49.44628669,8.89503597
10,1435990650000,49.44631757,8.89504602
11,1435990656000,49.44627695,8.89507851
12,1435990667000,49.44626055,8.89509701
13,1435990677000,49.44625866,8.89504554
14,1435990714000,49.44867785,8.89869287
15,1435990722000,49.44868804,8.89870511
16,1435990733000,49.44880047,8.89866822
17,1435990746000,49.44870048,8.89860153
18,1435990832000,49.44286539,8.89296184
19,1435990850000,49.44315446,8.89312533
20,1435990915000,49.44465186,8.89418869
21,1435990926000,49.44465516,8.89419835
