id,attr_time,attr_lat,attr_lng
1,1435990462000,49.4485697,8.89991451
2,1435990481000,49.44908481,8.8998526
3,1435990493000,49.44908203,8.89980768
4,1435990503000,49.44882249,8.89970572
5,1435990513000,49.44881584,8.89976916
6,1435990524000,49.44883487,8.89973623
7,1435990533000,49.4489225,8.89960912
8,1435990554000,49.44896332,8.89960468
9,1435990564000,49.44896005,8.89959408
10,1435990573000,49.44895481,8.89958452
11,1435990584000,49.44891981,8.89956987
12,1435990594000,49.4489124,8.89955243
13,1435990604000,49.44890883,8.89953554
14,1435990614000,49.44890597,8.89951929
15,1435990625000,49.44889594,8.89949288
16,1435990636000,49.44889152,8.89947642
17,1435990646000,49.44888656,8.89946415
18,1435990656000,49.44888414,8.89945389
19,1435990666000,49.4488857,8.89944563
20,1435990676000,49.44888328,8.89943217
21,1435990686000,49.44888041,8.89942159
22,1435990696000,49.44888528,8.89940949
23,1435990707000,49.44888772,8.89939879
24,1435990717000,49.44881987,8.89877284
25,1435990727000,49.44871946,8.89864759
26,1435990737000,49.44863574,8.89849785
27,1435990748000,49.44848706,8.89877383
28,1435990762000,49.44854667,8.89875292
29,1435990769000,49.4486464,8.89878279
30,1435990793000,49.44909905,8.89831171
31,1435990802000,49.44911902,8.89836596
32,1435990811000,49.44917298,8.89841537
33,1435990822000,49.44912485,8.89833726
34,1435990832000,49.44905399,8.89824844
35,1435990842000,49.44910232,8.89824417
36,1435990852000,49.44914329,8.89834366
37,1435990862000,49.44915588,8.89831129
38,1435990873000,49.44915843,8.8982816
39,1435990882000,49.44922579,8.89831465
40,1435990893000,49.44927732,8.89829896
41,1435990903000,49.44937147,8.89831608
42,1435990914000,49.44955857,8.89831444
43,1435990923000,49.44963888,8.89836147
44,1435990944000,49.44970482,8.89840652
45,1435990955000,49.44974805,8.89838035
46,1435990971000,49.44982344,8.89838255
47,1435990978000,49.44958614,8.89812255
48,1435990993000,49.44966854,8.89862225
49,1435990997000,49.4497131,8.89863166
50,1435991007000,49.44996243,8.89833589
51,1435991034000,49.44986365,8.89835837
52,1435991044449,49.44983893,8.89841185
53,1435991091000,49.44985881,8.89837279
54,1435991106000,49.4498589,8.89837263
