id,attr_time,attr_lat,attr_lng
1,1435990480000,49.44895447,8.89995529
2,1435990484000,49.44890686,8.89991954
3,1435990507000,49.44886946,8.8997415
4,1435990529000,49.44887944,8.89952034
5,1435990557000,49.44894649,8.89951581
6,1435990569000,49.44895217,8.8993951
7,1435990580000,49.4490489,8.89943919
8,1435990589000,49.44906647,8.89946377
9,1435990599000,49.44896819,8.89944656
10,1435990610000,49.44895562,8.89938744
11,1435990619000,49.448928,8.89932452
12,1435990630000,49.44891544,8.89932034
13,1435990651000,49.44890122,8.89929747
14,1435990664000,49.44891803,8.89925391
15,1435990673000,49.44893472,8.89922126
16,1435990683000,49.44894555,8.89920049
17,1435990693000,49.44893888,8.89917161
18,1435990704000,49.44891026,8.89912231
19,1435990713000,49.44887154,8.89905678
20,1435990723000,49.44886998,8.89900888
21,1435990733000,49.44888179,8.89895797
22,1435990746000,49.44889353,8.89890879
23,1435990790000,49.44885881,8.89885987
24,1435990796000,49.44885883,8.89886001
25,1435990810000,49.44886734,8.89886454
26,1435990815000,49.44887182,8.89886184
27,1435990837000,49.44888198,8.89885714
28,1435990850000,49.44890913,8.89877949
29,1435990858000,49.44895407,8.89877095
30,1435990878000,49.449025,8.89877771
31,1435990889000,49.44903572,8.8987661
32,1435990900000,49.4494755,8.89847522
33,1435990910000,49.44968963,8.89819633
34,1435990920000,49.44979678,8.89828687
35,1435990931000,49.44995105,8.89807603
36,1435990950000,49.44995644,8.89817661
37,1435991041000,49.45005016,8.89838459
38,1435991055000,49.45003665,8.89841183
39,1435991098000,49.45003498,8.89841189
