id,attr_time,attr_lat,attr_lng
1,1435990486000,49.44868594,8.90034575
2,1435990509000,49.44866877,8.90035985
3,1435990514000,49.44866768,8.90036063
4,1435990529000,49.44866928,8.90035877
5,1435990535000,49.44866983,8.90035814
6,1435990555000,49.44867371,8.90035281
7,1435990569000,49.44867569,8.90035048
8,1435990577000,49.44868052,8.90034484
9,1435990588000,49.44873114,8.90028375
10,1435990598000,49.4487387,8.90026347
11,1435990608000,49.4490594,8.90008482
12,1435990618000,49.44927149,8.89962918
13,1435990629000,49.44907016,8.89936977
14,1435990655000,49.44924433,8.8990865
15,1435990666000,49.44924941,8.89908983
16,1435990676000,49.44924399,8.89910227
17,1435990688000,49.44924249,8.89911326
18,1435990696000,49.44923833,8.89913851
19,1435990709000,49.44922962,8.89910851
20,1435990716000,49.44921867,8.89909421
21,1435990727000,49.44920552,8.89908471
22,1435990737000,49.44919914,8.89906157
23,1435990748000,49.44919406,8.8990527
24,1435990802000,49.44929217,8.89813767
25,1435990818000,49.44901591,8.89854411
26,1435990839000,49.44951521,8.89813686
27,1435990860000,49.44964792,8.89814103
28,1435990871000,49.44955766,8.89817401
29,1435990882000,49.44980561,8.89825511
30,1435990892000,49.44981363,8.89829549
31,1435990901000,49.44951277,8.89820825
32,1435990913000,49.4496975,8.89824907
33,1435990923000,49.44969881,8.89838983
34,1435990939000,49.44977692,8.89822803
35,1435990943000,49.44979322,8.89827548
36,1435990959000,49.44982188,8.8984186
37,1435991002000,49.44969921,8.89848789
38,1435991034000,49.44979974,8.89871813
39,1435991048000,49.44983498,8.89885915
40,1435991099000,49.44990884,8.89864159
