id,attr_time,attr_lat,attr_lng
1,1435990484000,49.44915064,8.90003485
2,1435990504000,49.44915509,8.8995902
3,1435990510000,49.44912094,8.89955979
4,1435990522000,49.44914399,8.89953903
5,1435990552000,49.4491923,8.89964397
6,1435990556000,49.4491304,8.89962472
7,1435990569000,49.4491481,8.89958514
8,1435990578000,49.44914922,8.89953396
9,1435990590000,49.44910188,8.89946403
10,1435990597000,49.4490925,8.89944112
11,1435990608000,49.44909083,8.89942025
12,1435990618000,49.44907012,8.89938621
13,1435990629000,49.44905391,8.89935983
14,1435990641000,49.44904832,8.89935385
15,1435990662000,49.44904864,8.89931199
16,1435990673000,49.44904625,8.89931463
17,1435990685000,49.44905753,8.89932365
18,1435990691000,49.44905863,8.89932347
19,1435990703000,49.44905578,8.89931784
20,1435990713000,49.4490539,8.89931425
21,1435990724000,49.44905093,8.89930913
22,1435990734000,49.44905201,8.89929906
23,1435990744000,49.44905177,8.89929104
24,1435990756000,49.44905135,8.89928788
25,1435990768000,49.44904874,8.89928375
26,1435990810000,49.44905872,8.89930018
27,1435990816000,49.44909117,8.89914526
28,1435990834000,49.44928138,8.89886493
29,1435990837000,49.44964717,8.89886378
30,1435990850000,49.44940624,8.89867498
31,1435990861000,49.44945853,8.89860657
32,1435990869000,49.4494412,8.89855134
33,1435990881000,49.44936035,8.8986428
34,1435990890000,49.449337,8.89872161
35,1435990901000,49.44937326,8.89870302
36,1435990911000,49.44942525,8.89866679
37,1435990920000,49.44944692,8.89864688
38,1435990935000,49.4494757,8.89863155
39,1435990941000,49.44948107,8.89862914
40,1435990953000,49.44951647,8.89860369
41,1435991032000,49.44954054,8.89858683
42,1435991036000,49.44955989,8.89858197
43,1435991049000,49.44956909,8.89858044
44,1435991093000,49.44957686,8.89857722
45,1435991097000,49.449579,8.89857675
