id,attr_time,attr_lat,attr_lng
1,1436462353000,49.44876904,8.90017468
2,1436462368000,49.44877095,8.90016919
3,1436462384000,49.44877327,8.9001643
4,1436462395000,49.44877528,8.90016562
5,1436462409000,49.44877645,8.90016325
6,1436462417000,49.44877763,8.90015951
7,1436462426000,49.44877873,8.90015663
8,1436462437000,49.4487825,8.90015001
9,1436462448000,49.44878601,8.90014346
10,1436462456000,49.44884006,8.89990741
11,1436462467000,49.4488373,8.89962934
12,1436462477000,49.44886539,8.89947626
13,1436462490000,49.44896033,8.89925547
14,1436462498000,49.44896045,8.89918946
15,1436462507000,49.44903154,8.899256
16,1436462518000,49.44891251,8.89911874
17,1436462530000,49.44895043,8.89874304
18,1436462539000,49.44893886,8.89864773
19,1436462548000,49.44877265,8.89859666
20,1436462559000,49.4486381,8.89868916
21,1436462571000,49.44855063,8.8985313
22,1436462581000,49.44879886,8.89834496
23,1436462591000,49.44886403,8.89825476
24,1436462601000,49.44900617,8.89824365
25,1436462612000,49.44912652,8.89831596
26,1436462622000,49.44914296,8.8983445
27,1436462631000,49.44909792,8.89858152
28,1436462652000,49.44915677,8.89808739
29,1436462662000,49.44914387,8.89865201
30,1436462673000,49.44916171,8.89873194
31,1436462681000,49.44919485,8.89829987
32,1436462692000,49.44940818,8.89847449
33,1436462702000,49.44945844,8.89840063
34,1436462712000,49.44945137,8.89855254
35,1436462724000,49.44973515,8.89840529
36,1436462734000,49.44978846,8.89840878
37,1436462746000,49.44976498,8.89840118
38,1436462757000,49.44975102,8.89847735
39,1436462802000,49.44980615,8.89853639
40,1436462843000,49.44978759,8.89851094
