id,attr_time,attr_lat,attr_lng
1,1436462350000,49.44881575,8.90011056
2,1436462353000,49.44881574,8.90011048
3,1436462370000,49.4488167,8.90010756
4,1436462374000,49.4488167,8.90010752
5,1436462386000,49.44881664,8.90010646
6,1436462396000,49.44881647,8.90010627
7,1436462413000,49.44882223,8.90009233
8,1436462418000,49.44882237,8.9000919
9,1436462428000,49.44882425,8.90008678
10,1436462441000,49.44882596,8.90008275
11,1436462448000,49.44882624,8.90008216
12,1436462459000,49.44882684,8.90008591
13,1436462470000,49.44901729,8.89982335
14,1436462480000,49.44886566,8.89940672
15,1436462493000,49.44887959,8.89910459
16,1436462500000,49.44887011,8.89912464
17,1436462511000,49.44891604,8.89902399
18,1436462521000,49.44894969,8.89888247
19,1436462532000,49.44892051,8.8986638
20,1436462541000,49.44890536,8.89855915
21,1436462552000,49.44873318,8.89841839
22,1436462561000,49.44868376,8.89816626
23,1436462581000,49.4487792,8.89813579
24,1436462593000,49.44890959,8.89828916
25,1436462604000,49.44910257,8.89810356
26,1436462614000,49.44915014,8.8981932
27,1436462624000,49.44918628,8.89826841
28,1436462648000,49.44930521,8.89825666
29,1436462653000,49.44929131,8.89823392
30,1436462664000,49.44937651,8.89826897
31,1436462683000,49.44952066,8.8982941
32,1436462693000,49.44954572,8.89831833
33,1436462704000,49.44955919,8.89832661
34,1436462716000,49.4496021,8.89832659
35,1436462724000,49.4496698,8.89832759
36,1436462734000,49.44967413,8.89833023
37,1436462765000,49.44967795,8.89832579
38,1436462800000,49.44968867,8.89832136
39,1436462841000,49.44970287,8.898326
40,1436462844000,49.4497081,8.89832689
