id,attr_time,attr_light
1,1438346160034,1015.0
2,1438346160059,1015.0
3,1438346160085,1015.0
4,1438346160093,1015.0
5,1438346160113,1015.0
6,1438346160133,1015.0
7,1438346160156,1015.0
8,1438346160176,1015.0
9,1438346160196,1015.0
10,1438346160216,1015.0
11,1438346160236,1014.0
12,1438346160254,1014.0
13,1438346160276,1014.0
14,1438346160296,1014.0
15,1438346160314,1015.0
16,1438346160336,1015.0
17,1438346160353,1014.0
18,1438346160374,1014.0
19,1438346160396,1014.0
20,1438346160414,1014.0
21,1438346160435,1014.0
22,1438346160455,1014.0
23,1438346160499,1014.0
24,1438346160500,1015.0
25,1438346160513,1015.0
26,1438346160544,1015.0
27,1438346160553,1015.0
28,1438346160578,1016.0
29,1438346160645,1016.0
30,1438346160646,1017.0
31,1438346160647,1017.0
32,1438346160679,1017.0
33,1438346160680,1017.0
34,1438346160693,1017.0
35,1438346160713,1017.0
36,1438346160733,1019.0
37,1438346160753,1018.0
38,1438346160773,1018.0
39,1438346160793,1018.0
40,1438346160816,1018.0
41,1438346160833,1018.0
42,1438346160854,1018.0
43,1438346160874,1018.0
44,1438346160897,1018.0
45,1438346160917,1018.0
46,1438346160937,1018.0
47,1438346160954,1019.0
48,1438346160977,1019.0
49,1438346160997,1020.0
50,1438346161017,1020.0
51,1438346161046,1022.0
52,1438346161056,1022.0
53,1438346161080,1023.0
54,1438346161096,1023.0
55,1438346161114,1024.0
56,1438346161135,1025.0
57,1438346161156,1025.0
58,1438346161176,1025.0
59,1438346161197,1025.0
60,1438346161217,1026.0
61,1438346161237,1026.0
62,1438346161256,1026.0
63,1438346161276,1026.0
64,1438346161295,1026.0
65,1438346161370,1026.0
66,1438346161382,1026.0
67,1438346161383,1026.0
68,1438346161384,1025.0
69,1438346161394,1025.0
70,1438346161417,1026.0
71,1438346161435,1026.0
72,1438346161454,1027.0
73,1438346161474,1027.0
74,1438346161494,1027.0
75,1438346161515,1028.0
76,1438346161542,1028.0
77,1438346161555,1029.0
78,1438346161574,1029.0
79,1438346161599,1029.0
80,1438346161615,1029.0
81,1438346161637,1028.0
82,1438346161657,1028.0
83,1438346161675,1025.0
84,1438346161695,1025.0
85,1438346161717,1021.0
86,1438346161736,1021.0
87,1438346161757,1018.0
88,1438346161782,1018.0
89,1438346161796,1017.0
90,1438346161818,1017.0
91,1438346161837,1029.0
92,1438346161857,1029.0
93,1438346161878,1048.0
94,1438346161897,1074.0
95,1438346161916,1074.0
96,1438346161937,1100.0
97,1438346161958,1100.0
98,1438346161978,1125.0
99,1438346161998,1125.0
100,1438346162017,1151.0
101,1438346162263,1151.0
102,1438346162264,1172.0
103,1438346162265,1172.0
104,1438346162266,1181.0
105,1438346162267,1181.0
106,1438346162268,1191.0
107,1438346162269,1191.0
108,1438346162270,1190.0
109,1438346162271,1190.0
110,1438346162329,1177.0
111,1438346162330,1177.0
112,1438346162331,1149.0
113,1438346162332,1109.0
114,1438346162333,1109.0
115,1438346162334,1079.0
116,1438346162495,1079.0
117,1438346162496,1067.0
118,1438346162497,1067.0
119,1438346162498,1087.0
120,1438346162499,1087.0
121,1438346162500,1114.0
122,1438346162501,1114.0
123,1438346162502,1142.0
124,1438346162503,1142.0
125,1438346162520,1166.0
126,1438346162536,1166.0
127,1438346162555,1176.0
128,1438346162575,1176.0
129,1438346162595,1177.0
130,1438346162614,1177.0
131,1438346162634,1171.0
132,1438346162659,1156.0
133,1438346162674,1156.0
134,1438346162694,1131.0
135,1438346162714,1131.0
136,1438346162734,1096.0
137,1438346162754,1096.0
138,1438346162774,1063.0
139,1438346162794,1063.0
140,1438346162814,1049.0
141,1438346162834,1049.0
142,1438346162854,1044.0
143,1438346162874,1044.0
144,1438346162894,1061.0
145,1438346162914,1061.0
146,1438346162935,1093.0
147,1438346162963,1093.0
148,1438346162976,1121.0
149,1438346162994,1121.0
150,1438346163014,1138.0
151,1438346163035,1138.0
152,1438346163059,1144.0
153,1438346163076,1138.0
154,1438346163099,1138.0
155,1438346163116,1119.0
156,1438346163139,1119.0
157,1438346163158,1093.0
158,1438346163175,1093.0
159,1438346163198,1057.0
160,1438346163219,1057.0
161,1438346163239,1016.0
162,1438346163257,1016.0
163,1438346163278,993.0
164,1438346163297,993.0
165,1438346163315,983.0
166,1438346163335,983.0
167,1438346163359,995.0
168,1438346163375,995.0
169,1438346163398,1025.0
170,1438346163418,1025.0
171,1438346163439,1061.0
172,1438346163458,1086.0
173,1438346163479,1086.0
174,1438346163499,1112.0
175,1438346163519,1112.0
176,1438346163537,1134.0
177,1438346163563,1134.0
178,1438346163606,1139.0
179,1438346163607,1139.0
180,1438346163635,1131.0
181,1438346163636,1131.0
182,1438346163656,1114.0
183,1438346163681,1114.0
184,1438346163696,1085.0
185,1438346163719,1085.0
186,1438346163737,1054.0
187,1438346163758,1054.0
188,1438346163778,1034.0
189,1438346163796,1034.0
190,1438346163819,1023.0
191,1438346163838,1034.0
192,1438346163859,1034.0
193,1438346163878,1067.0
194,1438346163899,1067.0
195,1438346163919,1101.0
196,1438346163939,1101.0
197,1438346163960,1123.0
198,1438346163979,1123.0
199,1438346163998,1134.0
200,1438346164018,1134.0
201,1438346164039,1133.0
202,1438346164058,1133.0
203,1438346164081,1119.0
204,1438346164101,1119.0
205,1438346164122,1100.0
206,1438346164139,1100.0
207,1438346164157,1073.0
208,1438346164178,1073.0
209,1438346164199,1037.0
210,1438346164218,1006.0
211,1438346164241,1006.0
212,1438346164307,993.0
213,1438346164308,993.0
214,1438346164309,998.0
215,1438346164317,998.0
216,1438346164344,1025.0
217,1438346164357,1025.0
218,1438346164380,1061.0
219,1438346164397,1061.0
220,1438346164420,1092.0
221,1438346164440,1092.0
222,1438346164462,1117.0
223,1438346164480,1117.0
224,1438346164497,1137.0
225,1438346164520,1137.0
226,1438346164541,1141.0
227,1438346164560,1141.0
228,1438346164580,1129.0
229,1438346164600,1107.0
230,1438346164620,1107.0
231,1438346164640,1076.0
232,1438346164660,1076.0
233,1438346164679,1036.0
234,1438346164698,1036.0
235,1438346164718,1008.0
236,1438346164739,1008.0
237,1438346164758,996.0
238,1438346164777,996.0
239,1438346164800,1000.0
240,1438346164820,1000.0
241,1438346164841,1026.0
242,1438346164859,1026.0
243,1438346164878,1061.0
244,1438346164899,1061.0
245,1438346164920,1085.0
246,1438346164940,1085.0
247,1438346164957,1100.0
248,1438346165011,1106.0
249,1438346165012,1106.0
250,1438346165039,1097.0
251,1438346165040,1097.0
252,1438346165058,1075.0
253,1438346165099,1075.0
254,1438346165100,1046.0
255,1438346165145,1046.0
256,1438346165146,1010.0
257,1438346165163,1010.0
258,1438346165183,979.0
259,1438346165202,979.0
260,1438346165217,956.0
261,1438346165241,956.0
262,1438346165261,960.0
263,1438346165281,960.0
264,1438346165301,982.0
265,1438346165321,982.0
266,1438346165341,1014.0
267,1438346165361,1049.0
268,1438346165384,1049.0
269,1438346165401,1086.0
270,1438346165422,1086.0
271,1438346165440,1110.0
272,1438346165460,1110.0
273,1438346165480,1114.0
274,1438346165501,1114.0
275,1438346165520,1107.0
276,1438346165541,1107.0
277,1438346165560,1093.0
278,1438346165580,1093.0
279,1438346165600,1071.0
280,1438346165620,1071.0
281,1438346165643,1042.0
282,1438346165661,1042.0
283,1438346165678,1021.0
284,1438346165699,1021.0
285,1438346165771,1003.0
286,1438346165772,1001.0
