id,attr_time,attr_lat,attr_lng
1,1436967794000,49.44991246,8.89835565
2,1436967803000,49.44991108,8.8983534
3,1436967815000,49.44990746,8.8983495
4,1436967819539,49.4445058,8.9005122
5,1436967836000,49.44990706,8.89834777
6,1436967845000,49.44990343,8.89835021
7,1436967855310,49.44986608,8.89847454
8,1436967860493,49.4445058,8.9005122
9,1436967880477,49.4445058,8.9005122
10,1436967895000,49.4498426,8.89842913
11,1436967901000,49.44988938,8.89831746
12,1436967920000,49.44958376,8.89831343
13,1436967922055,49.4445058,8.9005122
14,1436967932000,49.44952221,8.8983229
15,1436967941000,49.4495416,8.89826171
16,1436967951000,49.4494011,8.89844172
17,1436967961000,49.44939563,8.89833436
18,1436967973000,49.44925193,8.89826518
19,1436967982000,49.44919605,8.89817771
20,1436967993000,49.44912662,8.89818422
21,1436968005000,49.44906024,8.89843755
22,1436968015000,49.44908846,8.89849865
23,1436968022659,49.4445058,8.9005122
24,1436968036000,49.44892743,8.89835378
25,1436968048000,49.44896128,8.89844531
26,1436968057000,49.44899298,8.89833574
27,1436968066000,49.44888266,8.89846826
28,1436968077000,49.4488263,8.89901516
29,1436968087000,49.44897654,8.89883582
30,1436968099000,49.44886837,8.89887714
31,1436968108000,49.44889596,8.89895532
32,1436968120000,49.44911939,8.89906434
33,1436968140000,49.44904291,8.89907049
34,1436968150000,49.44902041,8.89907804
35,1436968161000,49.44900922,8.89910788
36,1436968171000,49.4489994,8.89913555
37,1436968183000,49.44898856,8.89916189
38,1436968194000,49.44896703,8.89934551
39,1436968206000,49.4488473,8.89947744
40,1436968214000,49.44883357,8.89965342
41,1436968226000,49.44888533,8.8997371
42,1436968236000,49.44880254,8.89971738
43,1436968249000,49.44879986,8.89973896
44,1436968258000,49.44879123,8.89974139
45,1436968262000,49.44878698,8.8997408
46,1436968272000,49.44877934,8.89980788
