id,attr_time,attr_lat,attr_lng
1,1436967802000,49.44991206,8.89826819
2,1436967812000,49.44991116,8.89826967
3,1436967822000,49.44990848,8.8982718
4,1436967835000,49.44990605,8.89827347
5,1436967844000,49.44990036,8.89827364
6,1436967854000,49.44988637,8.89841427
7,1436967880000,49.44989477,8.89861387
8,1436967892000,49.44992915,8.89852134
9,1436967901000,49.44989593,8.89844488
10,1436967920000,49.44979116,8.89838759
11,1436967932000,49.44975054,8.89838156
12,1436967942000,49.44961859,8.89834239
13,1436967952000,49.44948168,8.89840605
14,1436967962367,49.44933432,8.8984307
15,1436967972000,49.44927362,8.89827143
16,1436967983000,49.44920872,8.89823062
17,1436967993000,49.44915012,8.89832321
18,1436968005000,49.44909121,8.8985132
19,1436968015000,49.44902548,8.89850659
20,1436968026000,49.44897279,8.89856862
21,1436968037000,49.448799,8.89851096
22,1436968047000,49.44864008,8.89861576
23,1436968057000,49.44857316,8.89868412
24,1436968068000,49.44858551,8.89879799
25,1436968078000,49.44862612,8.89881547
26,1436968089000,49.44865272,8.89879703
27,1436968100000,49.44886964,8.89889407
28,1436968111000,49.44896271,8.89896528
29,1436968121000,49.44903525,8.8990421
30,1436968132000,49.44896673,8.89919188
31,1436968142000,49.44894498,8.8992779
32,1436968152000,49.44901636,8.89936575
33,1436968162000,49.44900749,8.89949097
34,1436968174000,49.44898299,8.89968794
35,1436968184000,49.44896441,8.89950387
36,1436968195000,49.44888424,8.89944312
37,1436968207000,49.44882897,8.89959709
38,1436968217000,49.44884226,8.8997483
39,1436968227000,49.44889229,8.89983828
40,1436968238000,49.44883652,8.89977372
41,1436968249000,49.44883275,8.89973665
42,1436968259000,49.44884052,8.899743
43,1436968270000,49.44874617,8.89988654
