id,attr_time,attr_lat,attr_lng
1,1436967797000,49.44981775,8.89822758
2,1436967802000,49.4498172,8.89822687
3,1436967814000,49.44981689,8.89822583
4,1436967847000,49.44982835,8.89824283
5,1436967850000,49.44982638,8.89824276
6,1436967925000,49.44983059,8.89824932
7,1436967937000,49.44982908,8.89824801
8,1436967947000,49.44980892,8.89823206
9,1436967955000,49.44979191,8.89821819
10,1436967966000,49.44973639,8.89819933
11,1436967977000,49.44966232,8.89819521
12,1436967987000,49.44964672,8.89819899
13,1436967997000,49.44937049,8.89844955
14,1436968009000,49.44922043,8.89849807
15,1436968020000,49.44908557,8.8985172
16,1436968044000,49.44891846,8.89860762
17,1436968057000,49.44873018,8.89860901
18,1436968065000,49.44868475,8.89853566
19,1436968075000,49.44875649,8.89867448
20,1436968085000,49.44882857,8.89885847
21,1436968096000,49.4489694,8.89885528
22,1436968106000,49.44902843,8.89891682
23,1436968116000,49.44896447,8.89908907
24,1436968127000,49.44901351,8.89932222
25,1436968137000,49.44895757,8.89907575
26,1436968147000,49.44890839,8.89918613
27,1436968158000,49.4489764,8.89934346
28,1436968170000,49.44894269,8.89946493
29,1436968178000,49.44887255,8.89950366
30,1436968189000,49.44877508,8.89961289
31,1436968201000,49.44893966,8.89981091
32,1436968210000,49.44902988,8.89989269
33,1436968221000,49.4488519,8.89971339
34,1436968230000,49.44887767,8.89977538
35,1436968239000,49.44887216,8.89965809
36,1436968274000,49.44867869,8.8998135
37,1436968278000,49.44868997,8.90004131
