id,attr_time,attr_lat,attr_lng
1,1436967800000,49.44986443,8.89920094
2,1436967803315,49.4445058,8.9005122
3,1436967818000,49.44986516,8.89920802
4,1436967823279,49.4445058,8.9005122
5,1436967848000,49.44986053,8.89884153
6,1436967863735,49.4445058,8.9005122
7,1436967883789,49.4445058,8.9005122
8,1436967904459,49.4445058,8.9005122
9,1436967924614,49.4445058,8.9005122
10,1436967938000,49.44986013,8.89878625
11,1436967950000,49.44985905,8.8985074
12,1436967958000,49.44985858,8.8984445
13,1436967969000,49.44985742,8.89845083
14,1436967989000,49.44983845,8.89839109
15,1436968003000,49.44934079,8.89846718
16,1436968013000,49.44919618,8.89862872
17,1436968038000,49.44903731,8.89832399
18,1436968057000,49.4490536,8.89846937
19,1436968069000,49.44887429,8.89882259
20,1436968080000,49.44885126,8.89887862
21,1436968090000,49.44885026,8.8989228
22,1436968102000,49.44885362,8.89895689
23,1436968111000,49.44885397,8.89897227
24,1436968125000,49.44885257,8.89895695
25,1436968131000,49.44885353,8.89896127
26,1436968142000,49.44885734,8.89896376
27,1436968152000,49.44886327,8.89895097
28,1436968163000,49.4488652,8.89896124
29,1436968173000,49.44887015,8.89905422
30,1436968184000,49.44887273,8.89908182
31,1436968188219,49.4445058,8.9005122
32,1436968207000,49.44887271,8.8990927
33,1436968218000,49.44887641,8.89907444
34,1436968228000,49.44887768,8.89907421
35,1436968228871,49.4445058,8.9005122
36,1436968260000,49.44887742,8.8990868
37,1436968265000,49.44887734,8.89908763
38,1436968276000,49.4488482,8.89963214
