id,attr_time,attr_lat,attr_lng
1,1436967801000,49.44987756,8.89840838
2,1436967813000,49.44987723,8.89840816
3,1436967819000,49.44987698,8.8984081
4,1436967849000,49.44985878,8.89841307
5,1436967893000,49.44985422,8.89841193
6,1436967900000,49.44985419,8.89841187
7,1436967920000,49.44984751,8.89841597
8,1436967932000,49.44984,8.89841744
9,1436967939000,49.44983482,8.8984134
10,1436967951000,49.44982234,8.89840929
11,1436967960000,49.44948986,8.89845926
12,1436967970000,49.44919273,8.89813584
13,1436967981000,49.44902233,8.8981926
14,1436967991000,49.44915233,8.89829411
15,1436968003000,49.44912821,8.89837036
16,1436968013000,49.44910127,8.89847242
17,1436968024000,49.44888228,8.89849846
18,1436968043000,49.44867628,8.8986273
19,1436968054000,49.44843731,8.8986725
20,1436968064000,49.44837989,8.89871025
21,1436968074000,49.44873964,8.8985426
22,1436968093000,49.44891312,8.89852277
23,1436968105000,49.44897588,8.89897441
24,1436968115000,49.44900995,8.89907303
25,1436968125000,49.44900645,8.89912815
26,1436968135000,49.4489441,8.89902586
27,1436968145000,49.44892617,8.89896202
28,1436968155000,49.44884577,8.89939819
29,1436968165000,49.44901317,8.89937896
30,1436968176000,49.44893016,8.89937515
31,1436968187000,49.44886548,8.89949713
32,1436968197000,49.44901242,8.89959318
33,1436968207000,49.44881072,8.8996591
34,1436968219000,49.44864082,8.89981059
35,1436968229000,49.44869187,8.89980504
36,1436968237000,49.448645,8.89986328
37,1436968252000,49.44864232,8.89994875
38,1436968259000,49.44857203,8.90002573
39,1436968277000,49.4488157,8.89997267
