id,attr_time,attr_lat,attr_lng
1,1436179582000,49.44884323,8.90038932
2,1436179593000,49.44884568,8.9003117
3,1436179603000,49.44885457,8.90024018
4,1436179612000,49.44887133,8.90012189
5,1436179623000,49.44887264,8.89989935
6,1436179633000,49.44903956,8.8998362
7,1436179643000,49.44900273,8.89986463
8,1436179654000,49.44889205,8.89972556
9,1436179664000,49.44878754,8.89968251
10,1436179673000,49.44878641,8.89967208
11,1436179684000,49.4487909,8.89964723
12,1436179694000,49.44892246,8.89954955
13,1436179704000,49.44901542,8.89944206
14,1436179714000,49.44904659,8.8994026
15,1436179725000,49.44907107,8.89936762
16,1436179735000,49.44907049,8.89934224
17,1436179746000,49.44906521,8.89931264
18,1436179755000,49.44906383,8.89929469
19,1436179765000,49.44906059,8.8992866
20,1436179776000,49.44905965,8.89927853
21,1436179786755,49.44890761,8.89869744
22,1436179796000,49.44896363,8.89885342
23,1436179807000,49.4489008,8.8986692
24,1436179816000,49.44887461,8.89856172
25,1436179827000,49.44880743,8.89844463
26,1436179837000,49.44878786,8.89839093
27,1436179849000,49.44904792,8.89843159
28,1436179858000,49.44902307,8.89855333
29,1436179869000,49.44903097,8.89863942
30,1436179880000,49.44904791,8.89865456
31,1436179889000,49.44908817,8.89855233
32,1436179899000,49.4491491,8.89857014
33,1436179909000,49.44907917,8.89809823
34,1436179920000,49.44925106,8.89836219
35,1436179930000,49.44931189,8.89843849
36,1436179940000,49.44924484,8.89838534
37,1436179951000,49.44931783,8.89847565
38,1436179961000,49.44936962,8.89845997
39,1436179970000,49.44940784,8.89845576
40,1436179981000,49.44945469,8.89839709
41,1436179991000,49.44948123,8.89837307
42,1436180002000,49.44950911,8.89837294
43,1436180011000,49.44956331,8.89840418
44,1436180022000,49.44971778,8.89832026
45,1436180034000,49.44977612,8.89824881
46,1436180045000,49.44998623,8.89843969
47,1436180064000,49.44979264,8.8987476
48,1436180077000,49.44991995,8.89840318
49,1436180092000,49.44996161,8.89826098
50,1436180095000,49.44999152,8.8983582
51,1436180106000,49.44979384,8.89845515
52,1436180116000,49.44979915,8.8984373
53,1436180142000,49.44975193,8.89817284
54,1436180151000,49.44996268,8.89824304
55,1436180161000,49.45003514,8.8985826
