id,attr_time,attr_lat,attr_lng
1,1436179596000,49.44887211,8.90051997
2,1436179600000,49.44887211,8.90051996
3,1436179613000,49.44887159,8.90051256
4,1436179622000,49.44887079,8.90049863
5,1436179633000,49.44887472,8.90050361
6,1436179642000,49.44887535,8.90048912
7,1436179664000,49.44887685,8.90048578
8,1436179673000,49.44887389,8.90048277
9,1436179685000,49.44908989,8.90024032
10,1436179693000,49.44896769,8.90026898
11,1436179703000,49.4490982,8.89941983
12,1436179713000,49.44906376,8.89937929
13,1436179723000,49.44892459,8.8993484
14,1436179745000,49.44900328,8.8989999
15,1436179756000,49.44893174,8.89887063
16,1436179764000,49.44888147,8.89910098
17,1436179776000,49.44897232,8.89910447
18,1436179785000,49.44896408,8.89902123
19,1436179794000,49.44888353,8.8989007
20,1436179806000,49.44888856,8.89867985
21,1436179816000,49.44893431,8.89864587
22,1436179826000,49.44891542,8.89850049
23,1436179835000,49.44891225,8.89845889
24,1436179851000,49.44894299,8.89833267
25,1436179857000,49.44891757,8.89837501
26,1436179905000,49.44926174,8.89850492
27,1436179925000,49.44923842,8.89834713
28,1436179936000,49.44926367,8.89828744
29,1436179955000,49.4492749,8.89830632
30,1436179975000,49.44943213,8.89833653
31,1436179986000,49.44961462,8.89869433
32,1436179996000,49.44965098,8.89854396
33,1436180016000,49.4498453,8.89829548
34,1436180076000,49.44987205,8.89840915
35,1436180105000,49.44987757,8.89840039
36,1436180118000,49.44990651,8.89843435
37,1436180163000,49.44991512,8.89843429
