id,attr_time,attr_lat,attr_lng
1,1436179595000,49.44886147,8.90039247
2,1436179608000,49.44885881,8.90034487
3,1436179615000,49.44885126,8.90017245
4,1436179626000,49.44885475,8.90016359
5,1436179636000,49.44886926,8.90018737
6,1436179649000,49.44884935,8.89992423
7,1436179659000,49.44885954,8.89975313
8,1436179667000,49.44893969,8.89969191
9,1436179678000,49.44901602,8.8994299
10,1436179688000,49.44899272,8.8993966
11,1436179697000,49.44898283,8.8992792
12,1436179707000,49.44919595,8.89923781
13,1436179718000,49.44908478,8.89924078
14,1436179728000,49.44902027,8.89912129
15,1436179739000,49.44889417,8.89931046
16,1436179750000,49.44884773,8.89916489
17,1436179759000,49.44906926,8.89901298
18,1436179770000,49.44928874,8.89904895
19,1436179779000,49.44917128,8.8990299
20,1436179790000,49.44907514,8.89868051
21,1436179800000,49.44898447,8.89874179
22,1436179809000,49.44898536,8.89865975
23,1436179820000,49.44886958,8.8985541
24,1436179830000,49.44884712,8.8984389
25,1436179841000,49.44884105,8.89848342
26,1436179852000,49.44888957,8.89848337
27,1436179866000,49.44895565,8.89837983
28,1436179876000,49.44899822,8.89840754
29,1436179883000,49.44907093,8.8982809
30,1436179892000,49.44916057,8.89846497
31,1436179905000,49.44921269,8.89835213
32,1436179913000,49.44922351,8.8981727
33,1436179924000,49.4492909,8.89820565
34,1436179932000,49.44925722,8.89823313
35,1436179943000,49.44929974,8.89827558
36,1436179953000,49.44924001,8.89839028
37,1436179963000,49.44945566,8.89824235
38,1436179973000,49.44946912,8.8982316
39,1436179983000,49.44967519,8.89823326
40,1436179994000,49.44985403,8.89849036
41,1436180006000,49.44986788,8.89849636
42,1436180015000,49.44991444,8.89836375
43,1436180026000,49.44987452,8.89828335
44,1436180038000,49.44985216,8.8983496
45,1436180047000,49.45001706,8.89860897
46,1436180075000,49.44991032,8.89850752
47,1436180100000,49.44995061,8.89852021
48,1436180113000,49.44996404,8.89851882
49,1436180149000,49.44995914,8.8985226
50,1436180152000,49.44995956,8.8985268
51,1436180164000,49.44995987,8.89852885
