id,attr_time,attr_lat,attr_lng
1,1436179597000,49.44881553,8.90012649
2,1436179612000,49.44882031,8.90012706
3,1436179618000,49.44882471,8.9000882
4,1436179629000,49.44882477,8.90008784
5,1436179641000,49.44883083,8.90008395
6,1436179661000,49.44883088,8.90007944
7,1436179679000,49.44883117,8.90007606
8,1436179692000,49.44883123,8.90007399
9,1436179702000,49.44884646,8.89996179
10,1436179713000,49.44884782,8.89993742
11,1436179723000,49.4488437,8.89982917
12,1436179733000,49.44884203,8.89978427
13,1436179744000,49.44884245,8.89973877
14,1436179754000,49.44884186,8.89972103
15,1436179765000,49.44884195,8.89972037
16,1436179774000,49.44885732,8.8997213
17,1436179785000,49.44885734,8.89972075
18,1436179796000,49.44885719,8.89971762
19,1436179805000,49.44884662,8.89970335
20,1436179816000,49.44884448,8.89960568
21,1436179825000,49.44891477,8.89866521
22,1436179837000,49.44893118,8.89864288
23,1436179852000,49.449086,8.89812906
24,1436179858000,49.44915364,8.89804775
25,1436179879000,49.44929355,8.89818592
26,1436179884000,49.44938034,8.89835015
27,1436179899000,49.44883633,8.89860776
28,1436179904000,49.44883027,8.89869014
29,1436179915000,49.44886127,8.89864451
30,1436179928000,49.44903218,8.89822436
31,1436179934000,49.44903238,8.89820829
32,1436179950000,49.44905052,8.89816784
33,1436179955000,49.44910602,8.89848631
34,1436179965000,49.44916738,8.89839567
35,1436179977000,49.44922273,8.8983564
36,1436179986000,49.44926828,8.89836389
37,1436179996000,49.44930416,8.89836998
38,1436180008000,49.44932879,8.89837116
39,1436180019000,49.44935034,8.89837387
40,1436180042000,49.44940778,8.89838673
41,1436180101000,49.44944503,8.89838446
42,1436180113000,49.44965152,8.89830068
43,1436180160000,49.44974488,8.89909561
